date,slot,model,forecast_MW
2015-01-04,22,mean_temp_quad,4200.6504
2015-01-04,23,mean_temp_quad,4201.0024
2015-01-04,24,mean_temp_quad,4225.7467
2015-01-04,25,mean_temp_quad,4252.2982
2015-01-04,26,mean_temp_quad,4343.1112
2015-01-04,27,mean_temp_quad,4464.6921
2015-01-04,28,mean_temp_quad,4499.1149
2015-01-04,29,mean_temp_quad,4861.2951
2015-01-04,30,mean_temp_quad,4962.0309
2015-01-04,31,mean_temp_quad,5168.1403
2015-01-04,32,mean_temp_quad,5393.1969
2015-01-04,33,mean_temp_quad,6024.5093
2015-01-04,34,mean_temp_quad,6166.4377
2015-01-04,35,mean_temp_quad,6383.5004
2015-01-04,36,mean_temp_quad,6511.6220
2015-01-04,37,mean_temp_quad,6716.9221
2015-01-04,38,mean_temp_quad,6778.0431
2015-01-04,39,mean_temp_quad,7008.3192
2015-01-04,40,mean_temp_quad,7365.7043
2015-01-04,41,mean_temp_quad,7482.6886
2015-01-04,42,mean_temp_quad,7500.1439
2015-01-04,43,mean_temp_quad,7562.1283
2015-01-04,44,mean_temp_quad,7611.5176
2015-01-04,45,mean_temp_quad,7671.4148
2015-01-04,46,mean_temp_quad,7634.7470
2015-01-04,47,mean_temp_quad,7591.6358
2015-01-04,48,mean_temp_quad,7208.9289
2015-01-04,49,mean_temp_quad,6765.5291
2015-01-04,50,mean_temp_quad,6715.9941
2015-01-04,51,mean_temp_quad,6666.0948
2015-01-04,52,mean_temp_quad,6557.0051
2015-01-04,53,mean_temp_quad,6558.6270
2015-01-04,54,mean_temp_quad,6715.9941
2015-01-04,55,mean_temp_quad,6807.6503
2015-01-04,56,mean_temp_quad,6810.3658
2015-01-04,57,mean_temp_quad,6829.8499
2015-01-04,58,mean_temp_quad,6817.5959
2015-01-04,59,mean_temp_quad,6714.8266
2015-01-04,60,mean_temp_quad,6736.8971
2015-01-04,61,mean_temp_quad,6782.4938
2015-01-04,62,mean_temp_quad,6798.8701
2015-01-04,63,mean_temp_quad,6890.3984
2015-01-04,64,mean_temp_quad,7008.4813
2015-01-04,65,mean_temp_quad,7121.7958
2015-01-04,66,mean_temp_quad,7244.4372
2015-01-04,67,mean_temp_quad,7446.2406
2015-01-04,68,mean_temp_quad,7570.7403
2015-01-04,69,mean_temp_quad,7689.8624
2015-01-04,70,mean_temp_quad,7709.5920
2015-01-04,71,mean_temp_quad,7869.7762
2015-01-04,72,mean_temp_quad,7931.9772
2015-01-04,73,mean_temp_quad,8106.6056
2015-01-04,74,mean_temp_quad,8141.3069
2015-01-04,75,mean_temp_quad,8100.5889
2015-01-04,76,mean_temp_quad,8028.3892
2015-01-04,77,mean_temp_quad,8028.3892
2015-01-04,78,mean_temp_quad,7902.8071
2015-01-04,79,mean_temp_quad,7887.2518
2015-01-04,80,mean_temp_quad,7858.3148
2015-01-04,81,mean_temp_quad,7871.0173
2015-01-04,82,mean_temp_quad,7871.0173
2015-01-04,83,mean_temp_quad,7865.3972
2015-01-04,84,mean_temp_quad,7865.3972
2015-01-04,85,mean_temp_quad,7837.9408
2015-01-04,86,mean_temp_quad,7805.2006
2015-01-04,87,mean_temp_quad,7707.3464
2015-01-04,88,mean_temp_quad,7570.0070
2015-01-04,89,mean_temp_quad,7480.1894
2015-01-04,90,mean_temp_quad,7241.3188
2015-01-04,91,mean_temp_quad,6808.4777
2015-01-04,92,mean_temp_quad,6560.6647
2015-01-04,93,mean_temp_quad,6296.1522
2015-01-04,94,mean_temp_quad,6056.1018
2015-01-04,95,mean_temp_quad,5821.6183
2015-01-05,0,mean_temp_quad,5558.2113
2015-01-05,1,mean_temp_quad,5349.1540
2015-01-05,2,mean_temp_quad,5312.3129
2015-01-05,3,mean_temp_quad,5041.0068
2015-01-05,4,mean_temp_quad,4976.8437
2015-01-05,5,mean_temp_quad,4805.6630
2015-01-05,6,mean_temp_quad,4608.9355
2015-01-05,7,mean_temp_quad,4497.6151
2015-01-05,8,mean_temp_quad,4371.3215
2015-01-05,9,mean_temp_quad,4334.8410
2015-01-05,10,mean_temp_quad,4251.8151
2015-01-05,11,mean_temp_quad,4208.6899
2015-01-05,12,mean_temp_quad,4186.1167
2015-01-05,13,mean_temp_quad,4149.4171
2015-01-05,14,mean_temp_quad,4149.4171
2015-01-05,15,mean_temp_quad,4149.4171
2015-01-05,16,mean_temp_quad,4137.4366
2015-01-05,17,mean_temp_quad,4084.2587
2015-01-05,18,mean_temp_quad,4143.1075
2015-01-05,19,mean_temp_quad,4143.1075
2015-01-05,20,mean_temp_quad,4143.1075
2015-01-05,21,mean_temp_quad,4149.4171
2015-01-05,22,mean_temp_quad,4164.2744
2015-01-05,23,mean_temp_quad,4186.1167
2015-01-05,24,mean_temp_quad,4234.8100
2015-01-05,25,mean_temp_quad,4405.2905
2015-01-05,26,mean_temp_quad,4517.0626
2015-01-05,27,mean_temp_quad,4924.7575
2015-01-05,28,mean_temp_quad,5180.6161
2015-01-05,29,mean_temp_quad,5455.1180
2015-01-05,30,mean_temp_quad,5781.8643
2015-01-05,31,mean_temp_quad,5937.4565
2015-01-05,32,mean_temp_quad,6191.9028
2015-01-05,33,mean_temp_quad,6707.2828
2015-01-05,34,mean_temp_quad,7128.7746
2015-01-05,35,mean_temp_quad,7452.9387
2015-01-05,36,mean_temp_quad,7614.7710
2015-01-05,37,mean_temp_quad,7630.7631
2015-01-05,38,mean_temp_quad,7806.3835
2015-01-05,39,mean_temp_quad,7929.5370
2015-01-05,40,mean_temp_quad,7966.1285
2015-01-05,41,mean_temp_quad,8057.6070
2015-01-05,42,mean_temp_quad,8148.5906
2015-01-05,43,mean_temp_quad,8191.1665
2015-01-05,44,mean_temp_quad,8191.1665
2015-01-05,45,mean_temp_quad,8228.3599
2015-01-05,46,mean_temp_quad,8222.5628
2015-01-05,47,mean_temp_quad,7968.5344
2015-01-05,48,mean_temp_quad,7713.8474
2015-01-05,49,mean_temp_quad,7335.5404
2015-01-05,50,mean_temp_quad,7162.5424
2015-01-05,51,mean_temp_quad,7026.4353
2015-01-05,52,mean_temp_quad,7018.9572
2015-01-05,53,mean_temp_quad,7087.4166
2015-01-05,54,mean_temp_quad,7325.0292
2015-01-05,55,mean_temp_quad,7557.3852
2015-01-05,56,mean_temp_quad,7561.1866
2015-01-05,57,mean_temp_quad,7672.8381
2015-01-05,58,mean_temp_quad,7678.4634
2015-01-05,59,mean_temp_quad,7639.2520
2015-01-05,60,mean_temp_quad,7639.2520
2015-01-05,61,mean_temp_quad,7690.3282
2015-01-05,62,mean_temp_quad,7737.1630
2015-01-05,63,mean_temp_quad,7747.1670
2015-01-05,64,mean_temp_quad,7746.9655
2015-01-05,65,mean_temp_quad,7803.1241
2015-01-05,66,mean_temp_quad,7936.3831
2015-01-05,67,mean_temp_quad,7936.3831
2015-01-05,68,mean_temp_quad,7996.2722
2015-01-05,69,mean_temp_quad,8093.4854
2015-01-05,70,mean_temp_quad,8144.9405
2015-01-05,71,mean_temp_quad,8281.8671
2015-01-05,72,mean_temp_quad,8340.2064
2015-01-05,73,mean_temp_quad,8446.2269
2015-01-05,74,mean_temp_quad,8446.2269
2015-01-05,75,mean_temp_quad,8480.0923
2015-01-05,76,mean_temp_quad,8437.1985
2015-01-05,77,mean_temp_quad,8387.4572
2015-01-05,78,mean_temp_quad,8376.2672
2015-01-05,79,mean_temp_quad,8376.2672
2015-01-05,80,mean_temp_quad,8349.5893
2015-01-05,81,mean_temp_quad,8337.8014
2015-01-05,82,mean_temp_quad,8337.8014
2015-01-05,83,mean_temp_quad,8317.9028
2015-01-05,84,mean_temp_quad,8317.9028
2015-01-05,85,mean_temp_quad,8273.1998
2015-01-05,86,mean_temp_quad,8232.8352
2015-01-05,87,mean_temp_quad,8082.8463
2015-01-05,88,mean_temp_quad,7825.4840
2015-01-05,89,mean_temp_quad,7739.7148
2015-01-05,90,mean_temp_quad,7657.7607
2015-01-05,91,mean_temp_quad,7572.7449
2015-01-05,92,mean_temp_quad,7139.8993
2015-01-05,93,mean_temp_quad,6756.3321
2015-01-05,94,mean_temp_quad,6418.6780
2015-01-05,95,mean_temp_quad,6140.4542
2015-01-06,0,mean_temp_quad,6158.3579
2015-01-06,1,mean_temp_quad,5950.4569
2015-01-06,2,mean_temp_quad,5629.1360
2015-01-06,3,mean_temp_quad,5424.7631
2015-01-06,4,mean_temp_quad,5361.7857
2015-01-06,5,mean_temp_quad,5145.7096
2015-01-06,6,mean_temp_quad,5098.0007
2015-01-06,7,mean_temp_quad,5017.4209
2015-01-06,8,mean_temp_quad,4728.2866
2015-01-06,9,mean_temp_quad,4584.5272
2015-01-06,10,mean_temp_quad,4575.8378
2015-01-06,11,mean_temp_quad,4483.3356
2015-01-06,12,mean_temp_quad,4491.3448
2015-01-06,13,mean_temp_quad,4488.4534
2015-01-06,14,mean_temp_quad,4469.0752
2015-01-06,15,mean_temp_quad,4433.4423
2015-01-06,16,mean_temp_quad,4392.8823
2015-01-06,17,mean_temp_quad,4392.8823
2015-01-06,18,mean_temp_quad,4392.8823
2015-01-06,19,mean_temp_quad,4392.8823
2015-01-06,20,mean_temp_quad,4392.8823
2015-01-06,21,mean_temp_quad,4383.8008
2015-01-06,22,mean_temp_quad,4433.4423
2015-01-06,23,mean_temp_quad,4463.9429
2015-01-06,24,mean_temp_quad,4459.0021
2015-01-06,25,mean_temp_quad,4701.0132
2015-01-06,26,mean_temp_quad,4919.6097
2015-01-06,27,mean_temp_quad,5072.8003
2015-01-06,28,mean_temp_quad,5351.7050
2015-01-06,29,mean_temp_quad,5607.2391
2015-01-06,30,mean_temp_quad,5915.0305
2015-01-06,31,mean_temp_quad,6066.8565
2015-01-06,32,mean_temp_quad,6286.3618
2015-01-06,33,mean_temp_quad,6950.8314
2015-01-06,34,mean_temp_quad,7235.6019
2015-01-06,35,mean_temp_quad,7365.9812
2015-01-06,36,mean_temp_quad,7574.7368
2015-01-06,37,mean_temp_quad,7706.9534
2015-01-06,38,mean_temp_quad,7793.0308
2015-01-06,39,mean_temp_quad,7976.9695
2015-01-06,40,mean_temp_quad,8009.3325
2015-01-06,41,mean_temp_quad,8101.3435
2015-01-06,42,mean_temp_quad,8121.3284
2015-01-06,43,mean_temp_quad,8136.3637
2015-01-06,44,mean_temp_quad,8224.9538
2015-01-06,45,mean_temp_quad,8295.5925
2015-01-06,46,mean_temp_quad,8275.2626
2015-01-06,47,mean_temp_quad,8004.0596
2015-01-06,48,mean_temp_quad,7652.5761
2015-01-06,49,mean_temp_quad,7261.6868
2015-01-06,50,mean_temp_quad,7205.3393
2015-01-06,51,mean_temp_quad,7088.5193
2015-01-06,52,mean_temp_quad,7027.7377
2015-01-06,53,mean_temp_quad,7102.1530
2015-01-06,54,mean_temp_quad,7244.0799
2015-01-06,55,mean_temp_quad,7517.2604
2015-01-06,56,mean_temp_quad,7610.5975
2015-01-06,57,mean_temp_quad,7656.8844
2015-01-06,58,mean_temp_quad,7656.8844
2015-01-06,59,mean_temp_quad,7659.2611
2015-01-06,60,mean_temp_quad,7706.0960
2015-01-06,61,mean_temp_quad,7705.0590
2015-01-06,62,mean_temp_quad,7705.0590
2015-01-06,63,mean_temp_quad,7746.1232
2015-01-06,64,mean_temp_quad,7761.6721
2015-01-06,65,mean_temp_quad,7878.3455
2015-01-06,66,mean_temp_quad,7947.9564
2015-01-06,67,mean_temp_quad,7982.3716
2015-01-06,68,mean_temp_quad,7975.7166
2015-01-06,69,mean_temp_quad,8223.2490
2015-01-06,70,mean_temp_quad,8204.0505
2015-01-06,71,mean_temp_quad,8307.6978
2015-01-06,72,mean_temp_quad,8255.5413
2015-01-06,73,mean_temp_quad,8342.6293
2015-01-06,74,mean_temp_quad,8324.3190
2015-01-06,75,mean_temp_quad,8427.8541
2015-01-06,76,mean_temp_quad,8522.7988
2015-01-06,77,mean_temp_quad,8318.1220
2015-01-06,78,mean_temp_quad,8454.7467
2015-01-06,79,mean_temp_quad,8448.9496
2015-01-06,80,mean_temp_quad,8416.3680
2015-01-06,81,mean_temp_quad,8404.5801
2015-01-06,82,mean_temp_quad,8404.5801
2015-01-06,83,mean_temp_quad,8373.2445
2015-01-06,84,mean_temp_quad,8373.2445
2015-01-06,85,mean_temp_quad,8350.7243
2015-01-06,86,mean_temp_quad,8322.7018
2015-01-06,87,mean_temp_quad,8045.5432
2015-01-06,88,mean_temp_quad,7932.7253
2015-01-06,89,mean_temp_quad,7723.4857
2015-01-06,90,mean_temp_quad,7655.9997
2015-01-06,91,mean_temp_quad,7448.6406
2015-01-06,92,mean_temp_quad,7121.1568
2015-01-06,93,mean_temp_quad,6861.9017
2015-01-06,94,mean_temp_quad,6441.6041
2015-01-06,95,mean_temp_quad,6276.3904
2015-01-07,0,mean_temp_quad,6126.8591
2015-01-07,1,mean_temp_quad,5798.9249
2015-01-07,2,mean_temp_quad,5624.6442
2015-01-07,3,mean_temp_quad,5533.1854
2015-01-07,4,mean_temp_quad,5266.3565
2015-01-07,5,mean_temp_quad,5204.1703
2015-01-07,6,mean_temp_quad,5090.0272
2015-01-07,7,mean_temp_quad,4874.8960
2015-01-07,8,mean_temp_quad,4786.1273
2015-01-07,9,mean_temp_quad,4595.2071
2015-01-07,10,mean_temp_quad,4584.9480
2015-01-07,11,mean_temp_quad,4564.7731
2015-01-07,12,mean_temp_quad,4509.9974
2015-01-07,13,mean_temp_quad,4499.0125
2015-01-07,14,mean_temp_quad,4472.1562
2015-01-07,15,mean_temp_quad,4401.0245
2015-01-07,16,mean_temp_quad,4395.2486
2015-01-07,17,mean_temp_quad,4395.2486
2015-01-07,18,mean_temp_quad,4402.7267
2015-01-07,19,mean_temp_quad,4395.2486
2015-01-07,20,mean_temp_quad,4395.2486
2015-01-07,21,mean_temp_quad,4402.7267
2015-01-07,22,mean_temp_quad,4472.1562
2015-01-07,23,mean_temp_quad,4472.5082
2015-01-07,24,mean_temp_quad,4517.4755
2015-01-07,25,mean_temp_quad,4608.2386
2015-01-07,26,mean_temp_quad,4815.1709
2015-01-07,27,mean_temp_quad,5164.5255
2015-01-07,28,mean_temp_quad,5279.9018
2015-01-07,29,mean_temp_quad,5602.2287
2015-01-07,30,mean_temp_quad,5734.2281
2015-01-07,31,mean_temp_quad,6042.4879
2015-01-07,32,mean_temp_quad,6380.1144
2015-01-07,33,mean_temp_quad,6896.3120
2015-01-07,34,mean_temp_quad,7175.3839
2015-01-07,35,mean_temp_quad,7425.9676
2015-01-07,36,mean_temp_quad,7642.6789
2015-01-07,37,mean_temp_quad,7805.1587
2015-01-07,38,mean_temp_quad,7851.4178
2015-01-07,39,mean_temp_quad,7997.1418
2015-01-07,40,mean_temp_quad,8138.5625
2015-01-07,41,mean_temp_quad,8114.8170
2015-01-07,42,mean_temp_quad,8155.5204
2015-01-07,43,mean_temp_quad,8171.5086
2015-01-07,44,mean_temp_quad,8196.5042
2015-01-07,45,mean_temp_quad,8310.2089
2015-01-07,46,mean_temp_quad,8310.2089
2015-01-07,47,mean_temp_quad,8145.0284
2015-01-07,48,mean_temp_quad,7714.3162
2015-01-07,49,mean_temp_quad,7261.0408
2015-01-07,50,mean_temp_quad,7188.2082
2015-01-07,51,mean_temp_quad,7095.3284
2015-01-07,52,mean_temp_quad,7097.9985
2015-01-07,53,mean_temp_quad,7137.3063
2015-01-07,54,mean_temp_quad,7317.3465
2015-01-07,55,mean_temp_quad,7490.2152
2015-01-07,56,mean_temp_quad,7477.4235
2015-01-07,57,mean_temp_quad,7602.4327
2015-01-07,58,mean_temp_quad,7591.9076
2015-01-07,59,mean_temp_quad,7574.2725
2015-01-07,60,mean_temp_quad,7518.9355
2015-01-07,61,mean_temp_quad,7547.5852
2015-01-07,62,mean_temp_quad,7547.5852
2015-01-07,63,mean_temp_quad,7577.2971
2015-01-07,64,mean_temp_quad,7597.3514
2015-01-07,65,mean_temp_quad,7714.0917
2015-01-07,66,mean_temp_quad,7709.1346
2015-01-07,67,mean_temp_quad,7811.1820
2015-01-07,68,mean_temp_quad,7941.1031
2015-01-07,69,mean_temp_quad,7888.9367
2015-01-07,70,mean_temp_quad,8036.2644
2015-01-07,71,mean_temp_quad,8107.9473
2015-01-07,72,mean_temp_quad,8269.4012
2015-01-07,73,mean_temp_quad,8310.3426
2015-01-07,74,mean_temp_quad,8437.9841
2015-01-07,75,mean_temp_quad,8406.8898
2015-01-07,76,mean_temp_quad,8406.8898
2015-01-07,77,mean_temp_quad,8425.2670
2015-01-07,78,mean_temp_quad,8530.1724
2015-01-07,79,mean_temp_quad,8467.7090
2015-01-07,80,mean_temp_quad,8502.9339
2015-01-07,81,mean_temp_quad,8379.1220
2015-01-07,82,mean_temp_quad,8474.4732
2015-01-07,83,mean_temp_quad,8429.3602
2015-01-07,84,mean_temp_quad,8363.6338
2015-01-07,85,mean_temp_quad,8315.0577
2015-01-07,86,mean_temp_quad,8219.5675
2015-01-07,87,mean_temp_quad,8243.7062
2015-01-07,88,mean_temp_quad,8168.0395
2015-01-07,89,mean_temp_quad,7800.4339
2015-01-07,90,mean_temp_quad,7708.8517
2015-01-07,91,mean_temp_quad,7238.4982
2015-01-07,92,mean_temp_quad,6948.4490
2015-01-07,93,mean_temp_quad,6596.6757
2015-01-07,94,mean_temp_quad,6444.9934
2015-01-07,95,mean_temp_quad,6268.7711
2015-01-08,0,mean_temp_quad,5876.3729
2015-01-08,1,mean_temp_quad,5716.3936
2015-01-08,2,mean_temp_quad,5632.3361
2015-01-08,3,mean_temp_quad,5379.5569
2015-01-08,4,mean_temp_quad,5239.7408
2015-01-08,5,mean_temp_quad,4993.1656
2015-01-08,6,mean_temp_quad,4878.8376
2015-01-08,7,mean_temp_quad,4774.5206
2015-01-08,8,mean_temp_quad,4676.9541
2015-01-08,9,mean_temp_quad,4572.4162
2015-01-08,10,mean_temp_quad,4505.0223
2015-01-08,11,mean_temp_quad,4423.3286
2015-01-08,12,mean_temp_quad,4320.7020
2015-01-08,13,mean_temp_quad,4247.4822
2015-01-08,14,mean_temp_quad,4195.1130
2015-01-08,15,mean_temp_quad,4081.8455
2015-01-08,16,mean_temp_quad,4081.8455
2015-01-08,17,mean_temp_quad,4110.6699
2015-01-08,18,mean_temp_quad,4110.6699
2015-01-08,19,mean_temp_quad,4110.6699
2015-01-08,20,mean_temp_quad,4156.4144
2015-01-08,21,mean_temp_quad,4195.5987
2015-01-08,22,mean_temp_quad,4190.0661
2015-01-08,23,mean_temp_quad,4360.0534
2015-01-08,24,mean_temp_quad,4379.4316
2015-01-08,25,mean_temp_quad,4679.7779
2015-01-08,26,mean_temp_quad,4893.6944
2015-01-08,27,mean_temp_quad,5049.5175
2015-01-08,28,mean_temp_quad,5131.4370
2015-01-08,29,mean_temp_quad,5442.6901
2015-01-08,30,mean_temp_quad,5736.6738
2015-01-08,31,mean_temp_quad,5877.2996
2015-01-08,32,mean_temp_quad,5972.4891
2015-01-08,33,mean_temp_quad,6104.6343
2015-01-08,34,mean_temp_quad,7113.2302
2015-01-08,35,mean_temp_quad,7862.8290
2015-01-08,36,mean_temp_quad,7874.7166
2015-01-08,37,mean_temp_quad,8153.7887
2015-01-08,38,mean_temp_quad,8232.2104
2015-01-08,39,mean_temp_quad,8311.0217
2015-01-08,40,mean_temp_quad,8549.7910
2015-01-08,41,mean_temp_quad,8508.8562
2015-01-08,42,mean_temp_quad,8434.3043
2015-01-08,43,mean_temp_quad,8620.9585
2015-01-08,44,mean_temp_quad,8615.1379
2015-01-08,45,mean_temp_quad,8685.5214
2015-01-08,46,mean_temp_quad,8591.3242
2015-01-08,47,mean_temp_quad,8517.5560
2015-01-08,48,mean_temp_quad,7892.9859
2015-01-08,49,mean_temp_quad,6978.5421
2015-01-08,50,mean_temp_quad,6979.5119
2015-01-08,51,mean_temp_quad,7215.7713
2015-01-08,52,mean_temp_quad,7253.3651
2015-01-08,53,mean_temp_quad,7271.3766
2015-01-08,54,mean_temp_quad,7386.6284
2015-01-08,55,mean_temp_quad,8173.4654
2015-01-08,56,mean_temp_quad,8173.4654
2015-01-08,57,mean_temp_quad,8192.5894
2015-01-08,58,mean_temp_quad,8183.8193
2015-01-08,59,mean_temp_quad,8123.6103
2015-01-08,60,mean_temp_quad,8123.6103
2015-01-08,61,mean_temp_quad,8083.3891
2015-01-08,62,mean_temp_quad,8022.0758
2015-01-08,63,mean_temp_quad,8107.6475
2015-01-08,64,mean_temp_quad,8237.4515
2015-01-08,65,mean_temp_quad,8265.9390
2015-01-08,66,mean_temp_quad,8324.2450
2015-01-08,67,mean_temp_quad,8496.3581
2015-01-08,68,mean_temp_quad,8540.6125
2015-01-08,69,mean_temp_quad,8666.1816
2015-01-08,70,mean_temp_quad,8724.0813
2015-01-08,71,mean_temp_quad,8447.2407
2015-01-08,72,mean_temp_quad,8476.7013
2015-01-08,73,mean_temp_quad,8527.1368
2015-01-08,74,mean_temp_quad,8527.1368
2015-01-08,75,mean_temp_quad,8527.1368
2015-01-08,76,mean_temp_quad,8527.1368
2015-01-08,77,mean_temp_quad,8441.4090
2015-01-08,78,mean_temp_quad,8535.8607
2015-01-08,79,mean_temp_quad,8426.3788
2015-01-08,80,mean_temp_quad,8570.0317
2015-01-08,81,mean_temp_quad,8467.8822
2015-01-08,82,mean_temp_quad,8467.8822
2015-01-08,83,mean_temp_quad,8338.3822
2015-01-08,84,mean_temp_quad,8334.8591
2015-01-08,85,mean_temp_quad,8307.6528
2015-01-08,86,mean_temp_quad,8313.4175
2015-01-08,87,mean_temp_quad,8244.1094
2015-01-08,88,mean_temp_quad,8149.6895
2015-01-08,89,mean_temp_quad,8048.4287
2015-01-08,90,mean_temp_quad,7765.4373
2015-01-08,91,mean_temp_quad,7154.2729
2015-01-08,92,mean_temp_quad,6622.0966
2015-01-08,93,mean_temp_quad,6508.6881
2015-01-08,94,mean_temp_quad,6407.5973
2015-01-08,95,mean_temp_quad,6434.3348
2015-01-09,0,mean_temp_quad,6021.2427
2015-01-09,1,mean_temp_quad,5832.8082
2015-01-09,2,mean_temp_quad,5603.8602
2015-01-09,3,mean_temp_quad,5292.7975
2015-01-09,4,mean_temp_quad,5241.8062
2015-01-09,5,mean_temp_quad,5163.4752
2015-01-09,6,mean_temp_quad,4995.2951
2015-01-09,7,mean_temp_quad,4933.1394
2015-01-09,8,mean_temp_quad,4919.5235
2015-01-09,9,mean_temp_quad,4799.7622
2015-01-09,10,mean_temp_quad,4683.7493
2015-01-09,11,mean_temp_quad,4607.6763
2015-01-09,12,mean_temp_quad,4565.0433
2015-01-09,13,mean_temp_quad,4432.5490
2015-01-09,14,mean_temp_quad,4432.5490
2015-01-09,15,mean_temp_quad,4161.4474
2015-01-09,16,mean_temp_quad,4161.4474
2015-01-09,17,mean_temp_quad,4161.4474
2015-01-09,18,mean_temp_quad,4161.4474
2015-01-09,19,mean_temp_quad,4161.4474
2015-01-09,20,mean_temp_quad,4122.7438
2015-01-09,21,mean_temp_quad,4418.0314
2015-01-09,22,mean_temp_quad,4418.0314
2015-01-09,23,mean_temp_quad,4545.6651
2015-01-09,24,mean_temp_quad,4576.6334
2015-01-09,25,mean_temp_quad,4753.0768
2015-01-09,26,mean_temp_quad,4995.2445
2015-01-09,27,mean_temp_quad,5043.2591
2015-01-09,28,mean_temp_quad,5139.1821
2015-01-09,29,mean_temp_quad,5432.6733
2015-01-09,30,mean_temp_quad,5744.4189
2015-01-09,31,mean_temp_quad,5901.8333
2015-01-09,32,mean_temp_quad,6095.5502
2015-01-09,33,mean_temp_quad,6378.8305
2015-01-09,34,mean_temp_quad,6644.0231
2015-01-09,35,mean_temp_quad,7368.9947
2015-01-09,36,mean_temp_quad,7786.3439
2015-01-09,37,mean_temp_quad,7893.1490
2015-01-09,38,mean_temp_quad,7987.0307
2015-01-09,39,mean_temp_quad,8112.5714
2015-01-09,40,mean_temp_quad,8116.1127
2015-01-09,41,mean_temp_quad,8154.3657
2015-01-09,42,mean_temp_quad,8261.8336
2015-01-09,43,mean_temp_quad,8349.1144
2015-01-09,44,mean_temp_quad,8264.9446
2015-01-09,45,mean_temp_quad,8165.8088
2015-01-09,46,mean_temp_quad,8334.9944
2015-01-09,47,mean_temp_quad,8133.6885
2015-01-09,48,mean_temp_quad,7995.8546
2015-01-09,49,mean_temp_quad,7675.3564
2015-01-09,50,mean_temp_quad,7422.5003
2015-01-09,51,mean_temp_quad,7322.8902
2015-01-09,52,mean_temp_quad,7188.0558
2015-01-09,53,mean_temp_quad,7222.1380
2015-01-09,54,mean_temp_quad,7623.6732
2015-01-09,55,mean_temp_quad,7797.4941
2015-01-09,56,mean_temp_quad,7744.4905
2015-01-09,57,mean_temp_quad,8000.7175
2015-01-09,58,mean_temp_quad,7991.9475
2015-01-09,59,mean_temp_quad,7854.9252
2015-01-09,60,mean_temp_quad,7868.7736
2015-01-09,61,mean_temp_quad,7837.7644
2015-01-09,62,mean_temp_quad,7882.3436
2015-01-09,63,mean_temp_quad,7808.8891
2015-01-09,64,mean_temp_quad,7920.0555
2015-01-09,65,mean_temp_quad,7970.8586
2015-01-09,66,mean_temp_quad,8075.1230
2015-01-09,67,mean_temp_quad,8074.7449
2015-01-09,68,mean_temp_quad,8153.5682
2015-01-09,69,mean_temp_quad,8346.5257
2015-01-09,70,mean_temp_quad,8451.2129
2015-01-09,71,mean_temp_quad,8400.1746
2015-01-09,72,mean_temp_quad,8431.1413
2015-01-09,73,mean_temp_quad,8540.4797
2015-01-09,74,mean_temp_quad,8447.9183
2015-01-09,75,mean_temp_quad,8428.7198
2015-01-09,76,mean_temp_quad,8458.5699
2015-01-09,77,mean_temp_quad,8424.7045
2015-01-09,78,mean_temp_quad,8327.7319
2015-01-09,79,mean_temp_quad,8538.9076
2015-01-09,80,mean_temp_quad,8327.1080
2015-01-09,81,mean_temp_quad,8353.5678
2015-01-09,82,mean_temp_quad,8350.5701
2015-01-09,83,mean_temp_quad,8247.9696
2015-01-09,84,mean_temp_quad,8288.6947
2015-01-09,85,mean_temp_quad,8237.8419
2015-01-09,86,mean_temp_quad,8225.2730
2015-01-09,87,mean_temp_quad,8266.3013
2015-01-09,88,mean_temp_quad,8032.7645
2015-01-09,89,mean_temp_quad,7910.2506
2015-01-09,90,mean_temp_quad,7875.4932
2015-01-09,91,mean_temp_quad,7694.9332
2015-01-09,92,mean_temp_quad,7353.1266
2015-01-09,93,mean_temp_quad,6977.2945
2015-01-09,94,mean_temp_quad,6692.7713
2015-01-09,95,mean_temp_quad,6410.3061
2015-01-10,0,mean_temp_quad,5851.3940
2015-01-10,1,mean_temp_quad,5682.8928
2015-01-10,2,mean_temp_quad,5496.0508
2015-01-10,3,mean_temp_quad,5047.7876
2015-01-10,4,mean_temp_quad,5016.0951
2015-01-10,5,mean_temp_quad,4847.7126
2015-01-10,6,mean_temp_quad,4735.1655
2015-01-10,7,mean_temp_quad,4644.4564
2015-01-10,8,mean_temp_quad,4566.3731
2015-01-10,9,mean_temp_quad,4457.7159
2015-01-10,10,mean_temp_quad,4324.6959
2015-01-10,11,mean_temp_quad,4214.6980
2015-01-10,12,mean_temp_quad,4122.7731
2015-01-10,13,mean_temp_quad,4010.6823
2015-01-10,14,mean_temp_quad,3949.9366
2015-01-10,15,mean_temp_quad,3949.9366
2015-01-10,16,mean_temp_quad,3897.4148
2015-01-10,17,mean_temp_quad,3915.7256
2015-01-10,18,mean_temp_quad,3916.5764
2015-01-10,19,mean_temp_quad,3916.5764
2015-01-10,20,mean_temp_quad,3879.7969
2015-01-10,21,mean_temp_quad,3897.4148
2015-01-10,22,mean_temp_quad,3949.9366
2015-01-10,23,mean_temp_quad,4010.6823
2015-01-10,24,mean_temp_quad,4053.9701
2015-01-10,25,mean_temp_quad,4257.9098
2015-01-10,26,mean_temp_quad,4385.0208
2015-01-10,27,mean_temp_quad,4518.0291
