date,slot,model,forecast_MW
2015-01-04,22,mean_temp_quad,4457.7786
2015-01-04,23,mean_temp_quad,4457.7786
2015-01-04,24,mean_temp_quad,4457.7786
2015-01-04,25,mean_temp_quad,4457.7786
2015-01-04,26,mean_temp_quad,4482.0001
2015-01-04,27,mean_temp_quad,4487.2231
2015-01-04,28,mean_temp_quad,4624.5465
2015-01-04,29,mean_temp_quad,4735.3736
2015-01-04,30,mean_temp_quad,4836.9823
2015-01-04,31,mean_temp_quad,5061.0130
2015-01-04,32,mean_temp_quad,5624.8198
2015-01-04,33,mean_temp_quad,6122.3061
2015-01-04,34,mean_temp_quad,6469.3015
2015-01-04,35,mean_temp_quad,6543.2981
2015-01-04,36,mean_temp_quad,6724.6021
2015-01-04,37,mean_temp_quad,6883.0965
2015-01-04,38,mean_temp_quad,7023.0058
2015-01-04,39,mean_temp_quad,7100.8377
2015-01-04,40,mean_temp_quad,7088.8142
2015-01-04,41,mean_temp_quad,7198.4499
2015-01-04,42,mean_temp_quad,7254.6717
2015-01-04,43,mean_temp_quad,7311.8848
2015-01-04,44,mean_temp_quad,7311.8848
2015-01-04,45,mean_temp_quad,7318.2235
2015-01-04,46,mean_temp_quad,7256.1844
2015-01-04,47,mean_temp_quad,7053.6585
2015-01-04,48,mean_temp_quad,6193.8419
2015-01-04,49,mean_temp_quad,5880.5125
2015-01-04,50,mean_temp_quad,5840.6564
2015-01-04,51,mean_temp_quad,5831.3869
2015-01-04,52,mean_temp_quad,5781.8795
2015-01-04,53,mean_temp_quad,5923.3727
2015-01-04,54,mean_temp_quad,6060.3150
2015-01-04,55,mean_temp_quad,6568.4839
2015-01-04,56,mean_temp_quad,6612.6780
2015-01-04,57,mean_temp_quad,6665.0010
2015-01-04,58,mean_temp_quad,6810.3817
2015-01-04,59,mean_temp_quad,6836.0192
2015-01-04,60,mean_temp_quad,6869.5204
2015-01-04,61,mean_temp_quad,7018.5715
2015-01-04,62,mean_temp_quad,6997.1191
2015-01-04,63,mean_temp_quad,6912.0582
2015-01-04,64,mean_temp_quad,7054.0251
2015-01-04,65,mean_temp_quad,7150.1643
2015-01-04,66,mean_temp_quad,7138.1409
2015-01-04,67,mean_temp_quad,7147.8323
2015-01-04,68,mean_temp_quad,7141.4989
2015-01-04,69,mean_temp_quad,7107.0076
2015-01-04,70,mean_temp_quad,6590.1123
2015-01-04,71,mean_temp_quad,6415.3395
2015-01-04,72,mean_temp_quad,6404.7030
2015-01-04,73,mean_temp_quad,6460.2984
2015-01-04,74,mean_temp_quad,6523.5800
2015-01-04,75,mean_temp_quad,6595.1446
2015-01-04,76,mean_temp_quad,6513.7493
2015-01-04,77,mean_temp_quad,6503.7357
2015-01-04,78,mean_temp_quad,6487.9356
2015-01-04,79,mean_temp_quad,6392.6634
2015-01-04,80,mean_temp_quad,6383.8830
2015-01-04,81,mean_temp_quad,6345.0975
2015-01-04,82,mean_temp_quad,6369.3527
2015-01-04,83,mean_temp_quad,6340.8582
2015-01-04,84,mean_temp_quad,6340.8582
2015-01-04,85,mean_temp_quad,6340.8582
2015-01-04,86,mean_temp_quad,6092.1823
2015-01-04,87,mean_temp_quad,6066.4148
2015-01-04,88,mean_temp_quad,5977.0509
2015-01-04,89,mean_temp_quad,5952.3890
2015-01-04,90,mean_temp_quad,5846.1469
2015-01-04,91,mean_temp_quad,5744.2763
2015-01-04,92,mean_temp_quad,5598.9909
2015-01-04,93,mean_temp_quad,5338.4607
2015-01-04,94,mean_temp_quad,5030.4601
2015-01-04,95,mean_temp_quad,4860.2166
2015-01-05,0,mean_temp_quad,4793.7524
2015-01-05,1,mean_temp_quad,4676.4140
2015-01-05,2,mean_temp_quad,4674.7775
2015-01-05,3,mean_temp_quad,4624.6555
2015-01-05,4,mean_temp_quad,4559.1788
2015-01-05,5,mean_temp_quad,4556.2040
2015-01-05,6,mean_temp_quad,4449.1354
2015-01-05,7,mean_temp_quad,4328.5866
2015-01-05,8,mean_temp_quad,4353.1643
2015-01-05,9,mean_temp_quad,4298.3728
2015-01-05,10,mean_temp_quad,4244.0219
2015-01-05,11,mean_temp_quad,4210.8861
2015-01-05,12,mean_temp_quad,4074.8934
2015-01-05,13,mean_temp_quad,4075.5160
2015-01-05,14,mean_temp_quad,4053.8110
2015-01-05,15,mean_temp_quad,4007.8459
2015-01-05,16,mean_temp_quad,4007.8459
2015-01-05,17,mean_temp_quad,4007.8459
2015-01-05,18,mean_temp_quad,4007.8459
2015-01-05,19,mean_temp_quad,3939.2640
2015-01-05,20,mean_temp_quad,4007.9972
2015-01-05,21,mean_temp_quad,4007.9972
2015-01-05,22,mean_temp_quad,3988.1837
2015-01-05,23,mean_temp_quad,4034.1488
2015-01-05,24,mean_temp_quad,4139.8427
2015-01-05,25,mean_temp_quad,4259.3202
2015-01-05,26,mean_temp_quad,4331.3362
2015-01-05,27,mean_temp_quad,4360.5966
2015-01-05,28,mean_temp_quad,4617.1756
2015-01-05,29,mean_temp_quad,4883.0851
2015-01-05,30,mean_temp_quad,5227.7040
2015-01-05,31,mean_temp_quad,5617.0032
2015-01-05,32,mean_temp_quad,6296.3374
2015-01-05,33,mean_temp_quad,7617.0920
2015-01-05,34,mean_temp_quad,7925.3534
2015-01-05,35,mean_temp_quad,8104.0175
2015-01-05,36,mean_temp_quad,8259.6391
2015-01-05,37,mean_temp_quad,8293.4839
2015-01-05,38,mean_temp_quad,8293.4839
2015-01-05,39,mean_temp_quad,8321.2297
2015-01-05,40,mean_temp_quad,8405.9037
2015-01-05,41,mean_temp_quad,8405.9037
2015-01-05,42,mean_temp_quad,8376.0616
2015-01-05,43,mean_temp_quad,8368.7341
2015-01-05,44,mean_temp_quad,8368.7341
2015-01-05,45,mean_temp_quad,8339.0166
2015-01-05,46,mean_temp_quad,8312.4565
2015-01-05,47,mean_temp_quad,8214.0790
2015-01-05,48,mean_temp_quad,7363.0747
2015-01-05,49,mean_temp_quad,6176.9232
2015-01-05,50,mean_temp_quad,6176.0893
2015-01-05,51,mean_temp_quad,6161.6503
2015-01-05,52,mean_temp_quad,6182.6132
2015-01-05,53,mean_temp_quad,6317.7554
2015-01-05,54,mean_temp_quad,7214.5060
2015-01-05,55,mean_temp_quad,7954.4275
2015-01-05,56,mean_temp_quad,8104.0537
2015-01-05,57,mean_temp_quad,8228.6207
2015-01-05,58,mean_temp_quad,8282.8430
2015-01-05,59,mean_temp_quad,8282.8430
2015-01-05,60,mean_temp_quad,8284.4625
2015-01-05,61,mean_temp_quad,8294.8511
2015-01-05,62,mean_temp_quad,8294.4180
2015-01-05,63,mean_temp_quad,8327.3282
2015-01-05,64,mean_temp_quad,8327.3282
2015-01-05,65,mean_temp_quad,8406.6952
2015-01-05,66,mean_temp_quad,8344.5310
2015-01-05,67,mean_temp_quad,8344.5310
2015-01-05,68,mean_temp_quad,8327.3282
2015-01-05,69,mean_temp_quad,8306.6325
2015-01-05,70,mean_temp_quad,7918.0249
2015-01-05,71,mean_temp_quad,7611.9158
2015-01-05,72,mean_temp_quad,7701.3226
2015-01-05,73,mean_temp_quad,7918.0624
2015-01-05,74,mean_temp_quad,8068.7339
2015-01-05,75,mean_temp_quad,8214.5884
2015-01-05,76,mean_temp_quad,8220.9431
2015-01-05,77,mean_temp_quad,8240.7566
2015-01-05,78,mean_temp_quad,8200.8853
2015-01-05,79,mean_temp_quad,8164.8272
2015-01-05,80,mean_temp_quad,8068.7339
2015-01-05,81,mean_temp_quad,8068.7339
2015-01-05,82,mean_temp_quad,8068.7339
2015-01-05,83,mean_temp_quad,7992.4460
2015-01-05,84,mean_temp_quad,7947.3421
2015-01-05,85,mean_temp_quad,7876.8598
2015-01-05,86,mean_temp_quad,7728.9288
2015-01-05,87,mean_temp_quad,7641.1054
2015-01-05,88,mean_temp_quad,7359.1056
2015-01-05,89,mean_temp_quad,7290.4752
2015-01-05,90,mean_temp_quad,6813.8537
2015-01-05,91,mean_temp_quad,6421.1404
2015-01-05,92,mean_temp_quad,6047.2519
2015-01-05,93,mean_temp_quad,5965.3070
2015-01-05,94,mean_temp_quad,5788.6197
2015-01-05,95,mean_temp_quad,5525.5327
2015-01-06,0,mean_temp_quad,5511.1441
2015-01-06,1,mean_temp_quad,5247.5102
2015-01-06,2,mean_temp_quad,5197.0694
2015-01-06,3,mean_temp_quad,5042.6123
2015-01-06,4,mean_temp_quad,5017.7127
2015-01-06,5,mean_temp_quad,4978.0993
2015-01-06,6,mean_temp_quad,4856.5677
2015-01-06,7,mean_temp_quad,4838.2410
2015-01-06,8,mean_temp_quad,4711.9144
2015-01-06,9,mean_temp_quad,4711.9144
2015-01-06,10,mean_temp_quad,4716.7598
2015-01-06,11,mean_temp_quad,4684.6795
2015-01-06,12,mean_temp_quad,4655.0966
2015-01-06,13,mean_temp_quad,4646.1963
2015-01-06,14,mean_temp_quad,4600.2697
2015-01-06,15,mean_temp_quad,4600.2697
2015-01-06,16,mean_temp_quad,4600.2697
2015-01-06,17,mean_temp_quad,4600.2697
2015-01-06,18,mean_temp_quad,4600.2697
2015-01-06,19,mean_temp_quad,4600.4210
2015-01-06,20,mean_temp_quad,4600.4210
2015-01-06,21,mean_temp_quad,4600.4210
2015-01-06,22,mean_temp_quad,4600.4210
2015-01-06,23,mean_temp_quad,4600.4210
2015-01-06,24,mean_temp_quad,4624.6426
2015-01-06,25,mean_temp_quad,4648.5382
2015-01-06,26,mean_temp_quad,4631.1856
2015-01-06,27,mean_temp_quad,4773.5035
2015-01-06,28,mean_temp_quad,4980.1251
2015-01-06,29,mean_temp_quad,5450.2087
2015-01-06,30,mean_temp_quad,5754.9505
2015-01-06,31,mean_temp_quad,5841.2823
2015-01-06,32,mean_temp_quad,6401.1165
2015-01-06,33,mean_temp_quad,7843.2102
2015-01-06,34,mean_temp_quad,8019.6077
2015-01-06,35,mean_temp_quad,8350.6833
2015-01-06,36,mean_temp_quad,8366.0224
2015-01-06,37,mean_temp_quad,8321.7872
2015-01-06,38,mean_temp_quad,8237.2341
2015-01-06,39,mean_temp_quad,8113.5432
2015-01-06,40,mean_temp_quad,8144.5682
2015-01-06,41,mean_temp_quad,8144.5682
2015-01-06,42,mean_temp_quad,8179.6574
2015-01-06,43,mean_temp_quad,8202.9682
2015-01-06,44,mean_temp_quad,8202.9682
2015-01-06,45,mean_temp_quad,8197.5964
2015-01-06,46,mean_temp_quad,8091.8097
2015-01-06,47,mean_temp_quad,8226.5484
2015-01-06,48,mean_temp_quad,7164.4885
2015-01-06,49,mean_temp_quad,6290.1913
2015-01-06,50,mean_temp_quad,6201.6695
2015-01-06,51,mean_temp_quad,6169.5607
2015-01-06,52,mean_temp_quad,6285.9860
2015-01-06,53,mean_temp_quad,6334.3398
2015-01-06,54,mean_temp_quad,7059.6575
2015-01-06,55,mean_temp_quad,7992.8101
2015-01-06,56,mean_temp_quad,8046.2815
2015-01-06,57,mean_temp_quad,8302.2453
2015-01-06,58,mean_temp_quad,8356.9120
2015-01-06,59,mean_temp_quad,8290.1216
2015-01-06,60,mean_temp_quad,8273.7703
2015-01-06,61,mean_temp_quad,8237.9128
2015-01-06,62,mean_temp_quad,8070.4304
2015-01-06,63,mean_temp_quad,8097.5136
2015-01-06,64,mean_temp_quad,8148.8371
2015-01-06,65,mean_temp_quad,8148.8371
2015-01-06,66,mean_temp_quad,8195.1317
2015-01-06,67,mean_temp_quad,8195.1317
2015-01-06,68,mean_temp_quad,8164.1068
2015-01-06,69,mean_temp_quad,8066.3721
2015-01-06,70,mean_temp_quad,8020.1585
2015-01-06,71,mean_temp_quad,7712.1877
2015-01-06,72,mean_temp_quad,7740.8343
2015-01-06,73,mean_temp_quad,7884.8160
2015-01-06,74,mean_temp_quad,8123.1033
2015-01-06,75,mean_temp_quad,8294.7656
2015-01-06,76,mean_temp_quad,8293.5100
2015-01-06,77,mean_temp_quad,8293.5100
2015-01-06,78,mean_temp_quad,8232.5625
2015-01-06,79,mean_temp_quad,8237.5597
2015-01-06,80,mean_temp_quad,8184.1091
2015-01-06,81,mean_temp_quad,8123.1033
2015-01-06,82,mean_temp_quad,8123.1033
2015-01-06,83,mean_temp_quad,8000.5612
2015-01-06,84,mean_temp_quad,7969.7867
2015-01-06,85,mean_temp_quad,7858.9846
2015-01-06,86,mean_temp_quad,7730.5888
2015-01-06,87,mean_temp_quad,7597.3115
2015-01-06,88,mean_temp_quad,7245.3037
2015-01-06,89,mean_temp_quad,7078.4336
2015-01-06,90,mean_temp_quad,6635.7758
2015-01-06,91,mean_temp_quad,6300.6655
2015-01-06,92,mean_temp_quad,6085.5492
2015-01-06,93,mean_temp_quad,6002.1051
2015-01-06,94,mean_temp_quad,6103.9985
2015-01-06,95,mean_temp_quad,5764.7373
2015-01-07,0,mean_temp_quad,5375.3014
2015-01-07,1,mean_temp_quad,5090.1263
2015-01-07,2,mean_temp_quad,5018.3890
2015-01-07,3,mean_temp_quad,4950.8208
2015-01-07,4,mean_temp_quad,4867.7081
2015-01-07,5,mean_temp_quad,4865.2471
2015-01-07,6,mean_temp_quad,4752.7676
2015-01-07,7,mean_temp_quad,4734.4744
2015-01-07,8,mean_temp_quad,4733.3476
2015-01-07,9,mean_temp_quad,4675.4762
2015-01-07,10,mean_temp_quad,4698.7732
2015-01-07,11,mean_temp_quad,4639.3177
2015-01-07,12,mean_temp_quad,4606.5954
2015-01-07,13,mean_temp_quad,4596.4457
2015-01-07,14,mean_temp_quad,4541.3415
2015-01-07,15,mean_temp_quad,4541.3415
2015-01-07,16,mean_temp_quad,4505.4255
2015-01-07,17,mean_temp_quad,4397.6547
2015-01-07,18,mean_temp_quad,4397.6547
2015-01-07,19,mean_temp_quad,4397.8060
2015-01-07,20,mean_temp_quad,4397.8060
2015-01-07,21,mean_temp_quad,4397.8060
2015-01-07,22,mean_temp_quad,4397.8060
2015-01-07,23,mean_temp_quad,4397.8060
2015-01-07,24,mean_temp_quad,4524.1409
2015-01-07,25,mean_temp_quad,4577.2955
2015-01-07,26,mean_temp_quad,4669.8622
2015-01-07,27,mean_temp_quad,4694.4149
2015-01-07,28,mean_temp_quad,4817.2649
2015-01-07,29,mean_temp_quad,5245.0750
2015-01-07,30,mean_temp_quad,6099.4545
2015-01-07,31,mean_temp_quad,6178.9948
2015-01-07,32,mean_temp_quad,6021.0913
2015-01-07,33,mean_temp_quad,7426.6625
2015-01-07,34,mean_temp_quad,8043.7981
2015-01-07,35,mean_temp_quad,8204.8506
2015-01-07,36,mean_temp_quad,8246.9101
2015-01-07,37,mean_temp_quad,8256.1301
2015-01-07,38,mean_temp_quad,8207.9389
2015-01-07,39,mean_temp_quad,8252.6146
2015-01-07,40,mean_temp_quad,8282.3321
2015-01-07,41,mean_temp_quad,8282.3321
2015-01-07,42,mean_temp_quad,8320.6013
2015-01-07,43,mean_temp_quad,8320.6013
2015-01-07,44,mean_temp_quad,8320.6013
2015-01-07,45,mean_temp_quad,8320.6013
2015-01-07,46,mean_temp_quad,8207.9389
2015-01-07,47,mean_temp_quad,8201.9965
2015-01-07,48,mean_temp_quad,6542.1532
2015-01-07,49,mean_temp_quad,6174.7859
2015-01-07,50,mean_temp_quad,6232.8800
2015-01-07,51,mean_temp_quad,6214.8774
2015-01-07,52,mean_temp_quad,6232.8800
2015-01-07,53,mean_temp_quad,6253.9011
2015-01-07,54,mean_temp_quad,6427.9811
2015-01-07,55,mean_temp_quad,7681.3122
2015-01-07,56,mean_temp_quad,7697.8048
2015-01-07,57,mean_temp_quad,7865.6065
2015-01-07,58,mean_temp_quad,7911.0271
2015-01-07,59,mean_temp_quad,7911.0271
2015-01-07,60,mean_temp_quad,7867.1944
2015-01-07,61,mean_temp_quad,7886.0558
2015-01-07,62,mean_temp_quad,7778.3132
2015-01-07,63,mean_temp_quad,8130.7490
2015-01-07,64,mean_temp_quad,8133.0026
2015-01-07,65,mean_temp_quad,8234.6626
2015-01-07,66,mean_temp_quad,8234.6626
2015-01-07,67,mean_temp_quad,8232.8156
2015-01-07,68,mean_temp_quad,7565.7160
2015-01-07,69,mean_temp_quad,7268.6967
2015-01-07,70,mean_temp_quad,7391.4714
2015-01-07,71,mean_temp_quad,6930.5248
2015-01-07,72,mean_temp_quad,6904.0768
2015-01-07,73,mean_temp_quad,7377.4219
2015-01-07,74,mean_temp_quad,8105.4574
2015-01-07,75,mean_temp_quad,8057.4855
2015-01-07,76,mean_temp_quad,8057.4855
2015-01-07,77,mean_temp_quad,8024.3976
2015-01-07,78,mean_temp_quad,8023.2621
2015-01-07,79,mean_temp_quad,8317.9046
2015-01-07,80,mean_temp_quad,8097.1272
2015-01-07,81,mean_temp_quad,8036.6099
2015-01-07,82,mean_temp_quad,8036.6099
2015-01-07,83,mean_temp_quad,8089.7870
2015-01-07,84,mean_temp_quad,8165.8935
2015-01-07,85,mean_temp_quad,6829.4824
2015-01-07,86,mean_temp_quad,7002.3166
2015-01-07,87,mean_temp_quad,7158.7086
2015-01-07,88,mean_temp_quad,6826.5738
2015-01-07,89,mean_temp_quad,6890.4889
2015-01-07,90,mean_temp_quad,6826.9107
2015-01-07,91,mean_temp_quad,6468.1118
2015-01-07,92,mean_temp_quad,6224.1730
2015-01-07,93,mean_temp_quad,6120.0565
2015-01-07,94,mean_temp_quad,6038.1387
2015-01-07,95,mean_temp_quad,5482.3938
2015-01-08,0,mean_temp_quad,5001.0802
2015-01-08,1,mean_temp_quad,5079.5529
2015-01-08,2,mean_temp_quad,4920.8875
2015-01-08,3,mean_temp_quad,4886.8588
2015-01-08,4,mean_temp_quad,4859.3077
2015-01-08,5,mean_temp_quad,4841.4655
2015-01-08,6,mean_temp_quad,4709.8914
2015-01-08,7,mean_temp_quad,4636.3386
2015-01-08,8,mean_temp_quad,4607.2427
2015-01-08,9,mean_temp_quad,4607.2427
2015-01-08,10,mean_temp_quad,4616.7717
2015-01-08,11,mean_temp_quad,4543.1415
2015-01-08,12,mean_temp_quad,4442.8094
2015-01-08,13,mean_temp_quad,4430.6255
2015-01-08,14,mean_temp_quad,4390.3564
2015-01-08,15,mean_temp_quad,4390.3564
2015-01-08,16,mean_temp_quad,4461.3236
2015-01-08,17,mean_temp_quad,4490.4708
2015-01-08,18,mean_temp_quad,4574.8398
2015-01-08,19,mean_temp_quad,4574.9911
2015-01-08,20,mean_temp_quad,4574.9911
2015-01-08,21,mean_temp_quad,4574.9911
2015-01-08,22,mean_temp_quad,4574.9911
2015-01-08,23,mean_temp_quad,4574.9911
2015-01-08,24,mean_temp_quad,4579.7484
2015-01-08,25,mean_temp_quad,4638.3616
2015-01-08,26,mean_temp_quad,4719.6941
2015-01-08,27,mean_temp_quad,4712.3668
2015-01-08,28,mean_temp_quad,4802.6705
2015-01-08,29,mean_temp_quad,5209.5222
2015-01-08,30,mean_temp_quad,5253.2973
2015-01-08,31,mean_temp_quad,5689.8008
2015-01-08,32,mean_temp_quad,5731.8279
2015-01-08,33,mean_temp_quad,8203.2925
2015-01-08,34,mean_temp_quad,8351.1362
2015-01-08,35,mean_temp_quad,8300.6116
2015-01-08,36,mean_temp_quad,8284.5630
2015-01-08,37,mean_temp_quad,8226.7084
2015-01-08,38,mean_temp_quad,8334.5452
2015-01-08,39,mean_temp_quad,8360.1876
2015-01-08,40,mean_temp_quad,8392.6793
2015-01-08,41,mean_temp_quad,8406.1665
2015-01-08,42,mean_temp_quad,8425.4032
2015-01-08,43,mean_temp_quad,8425.4032
2015-01-08,44,mean_temp_quad,8425.4032
2015-01-08,45,mean_temp_quad,8425.4032
2015-01-08,46,mean_temp_quad,8359.0045
2015-01-08,47,mean_temp_quad,8417.9774
2015-01-08,48,mean_temp_quad,6459.3093
2015-01-08,49,mean_temp_quad,6196.6710
2015-01-08,50,mean_temp_quad,6168.3456
2015-01-08,51,mean_temp_quad,6149.1647
2015-01-08,52,mean_temp_quad,6074.1814
2015-01-08,53,mean_temp_quad,6083.0950
2015-01-08,54,mean_temp_quad,6384.4127
2015-01-08,55,mean_temp_quad,8426.1078
2015-01-08,56,mean_temp_quad,8438.9818
2015-01-08,57,mean_temp_quad,8452.7480
2015-01-08,58,mean_temp_quad,8445.8401
2015-01-08,59,mean_temp_quad,8475.4698
2015-01-08,60,mean_temp_quad,8475.4698
2015-01-08,61,mean_temp_quad,8306.2644
2015-01-08,62,mean_temp_quad,8230.1120
2015-01-08,63,mean_temp_quad,8257.7052
2015-01-08,64,mean_temp_quad,8370.5908
2015-01-08,65,mean_temp_quad,8378.6231
2015-01-08,66,mean_temp_quad,8416.5697
2015-01-08,67,mean_temp_quad,8403.0825
2015-01-08,68,mean_temp_quad,8359.8226
2015-01-08,69,mean_temp_quad,8233.4935
2015-01-08,70,mean_temp_quad,8347.2519
2015-01-08,71,mean_temp_quad,8429.8677
2015-01-08,72,mean_temp_quad,8428.8337
2015-01-08,73,mean_temp_quad,8409.6918
2015-01-08,74,mean_temp_quad,8344.8710
2015-01-08,75,mean_temp_quad,8326.4393
2015-01-08,76,mean_temp_quad,8326.4393
2015-01-08,77,mean_temp_quad,8328.0573
2015-01-08,78,mean_temp_quad,8322.1895
2015-01-08,79,mean_temp_quad,8310.9090
2015-01-08,80,mean_temp_quad,8340.6212
2015-01-08,81,mean_temp_quad,8344.8710
2015-01-08,82,mean_temp_quad,8344.8710
2015-01-08,83,mean_temp_quad,8338.3800
2015-01-08,84,mean_temp_quad,8386.3384
2015-01-08,85,mean_temp_quad,8525.1294
2015-01-08,86,mean_temp_quad,8522.8077
2015-01-08,87,mean_temp_quad,7860.0536
2015-01-08,88,mean_temp_quad,6642.4156
2015-01-08,89,mean_temp_quad,6594.6333
2015-01-08,90,mean_temp_quad,6370.8432
2015-01-08,91,mean_temp_quad,6160.7306
2015-01-08,92,mean_temp_quad,6040.7715
2015-01-08,93,mean_temp_quad,6013.0027
2015-01-08,94,mean_temp_quad,5832.2597
2015-01-08,95,mean_temp_quad,5491.6916
2015-01-09,0,mean_temp_quad,5313.5047
2015-01-09,1,mean_temp_quad,5158.0765
2015-01-09,2,mean_temp_quad,5019.4879
2015-01-09,3,mean_temp_quad,5009.7029
2015-01-09,4,mean_temp_quad,5009.7029
2015-01-09,5,mean_temp_quad,5009.7029
2015-01-09,6,mean_temp_quad,4855.1236
2015-01-09,7,mean_temp_quad,4806.5044
2015-01-09,8,mean_temp_quad,4777.4084
2015-01-09,9,mean_temp_quad,4777.4084
2015-01-09,10,mean_temp_quad,4751.3534
2015-01-09,11,mean_temp_quad,4686.3826
2015-01-09,12,mean_temp_quad,4672.9417
2015-01-09,13,mean_temp_quad,4640.0017
2015-01-09,14,mean_temp_quad,4618.2967
2015-01-09,15,mean_temp_quad,4571.8065
2015-01-09,16,mean_temp_quad,4571.8065
2015-01-09,17,mean_temp_quad,4571.8065
2015-01-09,18,mean_temp_quad,4571.8065
2015-01-09,19,mean_temp_quad,4571.9578
2015-01-09,20,mean_temp_quad,4571.9578
2015-01-09,21,mean_temp_quad,4571.9578
2015-01-09,22,mean_temp_quad,4571.9578
2015-01-09,23,mean_temp_quad,4618.4480
2015-01-09,24,mean_temp_quad,4618.4480
2015-01-09,25,mean_temp_quad,4618.7031
2015-01-09,26,mean_temp_quad,4707.7621
2015-01-09,27,mean_temp_quad,4700.4348
2015-01-09,28,mean_temp_quad,4815.2421
2015-01-09,29,mean_temp_quad,5124.7447
2015-01-09,30,mean_temp_quad,5202.7101
2015-01-09,31,mean_temp_quad,5687.8373
2015-01-09,32,mean_temp_quad,6049.8081
2015-01-09,33,mean_temp_quad,8084.9467
2015-01-09,34,mean_temp_quad,8207.0117
2015-01-09,35,mean_temp_quad,8426.6196
2015-01-09,36,mean_temp_quad,8411.5270
2015-01-09,37,mean_temp_quad,8071.0047
2015-01-09,38,mean_temp_quad,7708.1102
2015-01-09,39,mean_temp_quad,7732.3020
2015-01-09,40,mean_temp_quad,7538.0295
2015-01-09,41,mean_temp_quad,7630.6239
2015-01-09,42,mean_temp_quad,7630.6239
2015-01-09,43,mean_temp_quad,7630.6239
2015-01-09,44,mean_temp_quad,7630.6239
2015-01-09,45,mean_temp_quad,7283.8252
2015-01-09,46,mean_temp_quad,7689.8953
2015-01-09,47,mean_temp_quad,8131.9050
2015-01-09,48,mean_temp_quad,6926.5706
2015-01-09,49,mean_temp_quad,6484.3807
2015-01-09,50,mean_temp_quad,6435.4579
2015-01-09,51,mean_temp_quad,6404.5786
2015-01-09,52,mean_temp_quad,6451.1053
2015-01-09,53,mean_temp_quad,6442.2820
2015-01-09,54,mean_temp_quad,7071.3851
2015-01-09,55,mean_temp_quad,8340.7168
2015-01-09,56,mean_temp_quad,8604.2444
2015-01-09,57,mean_temp_quad,8257.8147
2015-01-09,58,mean_temp_quad,8263.3268
2015-01-09,59,mean_temp_quad,7931.2234
2015-01-09,60,mean_temp_quad,7932.2907
2015-01-09,61,mean_temp_quad,7951.1521
2015-01-09,62,mean_temp_quad,7781.9467
2015-01-09,63,mean_temp_quad,7735.6761
2015-01-09,64,mean_temp_quad,7731.9370
2015-01-09,65,mean_temp_quad,7529.6321
2015-01-09,66,mean_temp_quad,7529.6321
2015-01-09,67,mean_temp_quad,7537.6644
2015-01-09,68,mean_temp_quad,7529.6321
2015-01-09,69,mean_temp_quad,7986.7457
2015-01-09,70,mean_temp_quad,7741.7438
2015-01-09,71,mean_temp_quad,7272.2411
2015-01-09,72,mean_temp_quad,7282.4858
2015-01-09,73,mean_temp_quad,7552.7849
2015-01-09,74,mean_temp_quad,7856.1239
2015-01-09,75,mean_temp_quad,7863.7763
2015-01-09,76,mean_temp_quad,7877.2636
2015-01-09,77,mean_temp_quad,7485.9830
2015-01-09,78,mean_temp_quad,7862.6408
2015-01-09,79,mean_temp_quad,7947.3421
2015-01-09,80,mean_temp_quad,7855.7174
2015-01-09,81,mean_temp_quad,7481.7772
2015-01-09,82,mean_temp_quad,7948.3117
2015-01-09,83,mean_temp_quad,7502.3820
2015-01-09,84,mean_temp_quad,7748.9964
2015-01-09,85,mean_temp_quad,7303.1258
2015-01-09,86,mean_temp_quad,7422.9514
2015-01-09,87,mean_temp_quad,7212.4598
2015-01-09,88,mean_temp_quad,6910.8823
2015-01-09,89,mean_temp_quad,6865.6636
2015-01-09,90,mean_temp_quad,6627.5695
2015-01-09,91,mean_temp_quad,6660.1585
2015-01-09,92,mean_temp_quad,6561.2285
2015-01-09,93,mean_temp_quad,6226.8709
2015-01-09,94,mean_temp_quad,6034.7500
2015-01-09,95,mean_temp_quad,5629.0014
2015-01-10,0,mean_temp_quad,5071.4723
2015-01-10,1,mean_temp_quad,4840.0129
2015-01-10,2,mean_temp_quad,4730.8055
2015-01-10,3,mean_temp_quad,4634.7850
2015-01-10,4,mean_temp_quad,4618.1177
2015-01-10,5,mean_temp_quad,4636.5473
2015-01-10,6,mean_temp_quad,4488.6199
2015-01-10,7,mean_temp_quad,4446.8968
2015-01-10,8,mean_temp_quad,4459.2467
2015-01-10,9,mean_temp_quad,4434.5083
2015-01-10,10,mean_temp_quad,4363.9589
2015-01-10,11,mean_temp_quad,4289.5219
2015-01-10,12,mean_temp_quad,4218.3267
2015-01-10,13,mean_temp_quad,4218.9493
2015-01-10,14,mean_temp_quad,4197.2443
2015-01-10,15,mean_temp_quad,4197.2443
2015-01-10,16,mean_temp_quad,4197.2443
2015-01-10,17,mean_temp_quad,4197.2443
2015-01-10,18,mean_temp_quad,4197.2443
2015-01-10,19,mean_temp_quad,4197.3956
2015-01-10,20,mean_temp_quad,4197.3956
2015-01-10,21,mean_temp_quad,4197.3956
2015-01-10,22,mean_temp_quad,4197.3956
2015-01-10,23,mean_temp_quad,4197.3956
2015-01-10,24,mean_temp_quad,4197.3956
2015-01-10,25,mean_temp_quad,4222.3292
2015-01-10,26,mean_temp_quad,4246.7552
2015-01-10,27,mean_temp_quad,4353.9354
