date,slot,method,forecast_MW
2015-01-04,63,avg4,6963.8356
2015-01-04,64,avg4,7051.3510
2015-01-04,65,avg4,7124.2903
2015-01-04,66,avg4,7258.2902
2015-01-04,67,avg4,7333.0958
2015-01-04,68,avg4,7480.5017
2015-01-04,69,avg4,7673.9839
2015-01-04,70,avg4,7806.0124
2015-01-04,71,avg4,7997.1540
2015-01-04,72,avg4,8107.7204
2015-01-04,73,avg4,8234.5619
2015-01-04,74,avg4,8282.6049
2015-01-04,75,avg4,8216.1217
2015-01-04,76,avg4,8141.8826
2015-01-04,77,avg4,8111.7267
2015-01-04,78,avg4,8040.0953
2015-01-04,79,avg4,7998.6046
2015-01-04,80,avg4,7961.3731
2015-01-04,81,avg4,7947.2641
2015-01-04,82,avg4,7972.3364
2015-01-04,83,avg4,7912.3521
2015-01-04,84,avg4,7917.4388
2015-01-04,85,avg4,7873.2156
2015-01-04,86,avg4,7791.9287
2015-01-04,87,avg4,7708.5932
2015-01-04,88,avg4,7528.6784
2015-01-04,89,avg4,7337.4856
2015-01-04,90,avg4,7177.6678
2015-01-04,91,avg4,6869.3720
2015-01-04,92,avg4,6623.6180
2015-01-04,93,avg4,6360.9430
2015-01-04,94,avg4,6079.7838
2015-01-04,95,avg4,5812.3476
2015-01-05,0,avg4,5613.8650
2015-01-05,1,avg4,5416.2293
2015-01-05,2,avg4,5273.2620
2015-01-05,3,avg4,5096.6144
2015-01-05,4,avg4,4978.9801
2015-01-05,5,avg4,4845.7504
2015-01-05,6,avg4,4752.7120
2015-01-05,7,avg4,4645.9614
2015-01-05,8,avg4,4569.7988
2015-01-05,9,avg4,4470.5288
2015-01-05,10,avg4,4437.8656
2015-01-05,11,avg4,4405.0074
2015-01-05,12,avg4,4368.0505
2015-01-05,13,avg4,4319.3905
2015-01-05,14,avg4,4258.9071
2015-01-05,15,avg4,4275.3381
2015-01-05,16,avg4,4225.2718
2015-01-05,17,avg4,4205.7647
2015-01-05,18,avg4,4247.8154
2015-01-05,19,avg4,4229.4749
2015-01-05,20,avg4,4226.9177
2015-01-05,21,avg4,4258.4477
2015-01-05,22,avg4,4295.1194
2015-01-05,23,avg4,4394.6145
2015-01-05,24,avg4,4472.8900
2015-01-05,25,avg4,4676.1259
2015-01-05,26,avg4,4830.7093
2015-01-05,27,avg4,5051.9152
2015-01-05,28,avg4,5282.2532
2015-01-05,29,avg4,5635.8783
2015-01-05,30,avg4,5792.6039
2015-01-05,31,avg4,5992.7990
2015-01-05,32,avg4,6381.3606
2015-01-05,33,avg4,6938.8567
2015-01-05,34,avg4,7288.2170
2015-01-05,35,avg4,7543.3442
2015-01-05,36,avg4,7796.4254
2015-01-05,37,avg4,7965.3838
2015-01-05,38,avg4,8092.5734
2015-01-05,39,avg4,8238.5189
2015-01-05,40,avg4,8311.0150
2015-01-05,41,avg4,8354.5982
2015-01-05,42,avg4,8485.9648
2015-01-05,43,avg4,8546.5682
2015-01-05,44,avg4,8555.8052
2015-01-05,45,avg4,8619.5041
2015-01-05,46,avg4,8584.7319
2015-01-05,47,avg4,8333.2750
2015-01-05,48,avg4,7876.7650
2015-01-05,49,avg4,7459.0074
2015-01-05,50,avg4,7325.1781
2015-01-05,51,avg4,7233.6058
2015-01-05,52,avg4,7201.5672
2015-01-05,53,avg4,7259.2874
2015-01-05,54,avg4,7375.2326
2015-01-05,55,avg4,7647.2691
2015-01-05,56,avg4,7763.7312
2015-01-05,57,avg4,7849.3646
2015-01-05,58,avg4,7833.1954
2015-01-05,59,avg4,7781.5345
2015-01-05,60,avg4,7791.8734
2015-01-05,61,avg4,7814.7021
2015-01-05,62,avg4,7863.3920
2015-01-05,63,avg4,7919.7715
2015-01-05,64,avg4,7986.6331
2015-01-05,65,avg4,8059.2252
2015-01-05,66,avg4,8174.6135
2015-01-05,67,avg4,8210.7607
2015-01-05,68,avg4,8278.4784
2015-01-05,69,avg4,8361.0835
2015-01-05,70,avg4,8474.2187
2015-01-05,71,avg4,8554.1850
2015-01-05,72,avg4,8743.2928
2015-01-05,73,avg4,8884.9119
2015-01-05,74,avg4,8918.4531
2015-01-05,75,avg4,8952.3570
2015-01-05,76,avg4,8872.1351
2015-01-05,77,avg4,8856.9869
2015-01-05,78,avg4,8761.5914
2015-01-05,79,avg4,8720.4033
2015-01-05,80,avg4,8670.3884
2015-01-05,81,avg4,8677.0408
2015-01-05,82,avg4,8674.2831
2015-01-05,83,avg4,8603.4380
2015-01-05,84,avg4,8590.7759
2015-01-05,85,avg4,8535.0305
2015-01-05,86,avg4,8483.5384
2015-01-05,87,avg4,8277.9481
2015-01-05,88,avg4,8139.7445
2015-01-05,89,avg4,7938.5440
2015-01-05,90,avg4,7685.4927
2015-01-05,91,avg4,7454.7141
2015-01-05,92,avg4,7175.6368
2015-01-05,93,avg4,6849.7239
2015-01-05,94,avg4,6544.8581
2015-01-05,95,avg4,6253.1006
2015-01-06,0,avg4,5965.6974
2015-01-06,1,avg4,5779.6752
2015-01-06,2,avg4,5656.0128
2015-01-06,3,avg4,5455.1658
2015-01-06,4,avg4,5325.0840
2015-01-06,5,avg4,5223.3997
2015-01-06,6,avg4,5083.1826
2015-01-06,7,avg4,5048.9939
2015-01-06,8,avg4,4893.9695
2015-01-06,9,avg4,4843.0532
2015-01-06,10,avg4,4793.0892
2015-01-06,11,avg4,4718.7000
2015-01-06,12,avg4,4655.4180
2015-01-06,13,avg4,4629.6796
2015-01-06,14,avg4,4583.1601
2015-01-06,15,avg4,4582.7184
2015-01-06,16,avg4,4547.3730
2015-01-06,17,avg4,4541.2376
2015-01-06,18,avg4,4509.4730
2015-01-06,19,avg4,4522.7630
2015-01-06,20,avg4,4535.3097
2015-01-06,21,avg4,4567.0511
2015-01-06,22,avg4,4605.9569
2015-01-06,23,avg4,4645.2031
2015-01-06,24,avg4,4706.4541
2015-01-06,25,avg4,4947.9994
2015-01-06,26,avg4,5121.2939
2015-01-06,27,avg4,5301.5614
2015-01-06,28,avg4,5507.8974
2015-01-06,29,avg4,5742.4818
2015-01-06,30,avg4,5971.8440
2015-01-06,31,avg4,6127.2855
2015-01-06,32,avg4,6463.4396
2015-01-06,33,avg4,7081.5016
2015-01-06,34,avg4,7419.5564
2015-01-06,35,avg4,7637.0012
2015-01-06,36,avg4,7821.3519
2015-01-06,37,avg4,7948.4105
2015-01-06,38,avg4,8132.1592
2015-01-06,39,avg4,8233.7333
2015-01-06,40,avg4,8290.1217
2015-01-06,41,avg4,8400.1099
2015-01-06,42,avg4,8468.2599
2015-01-06,43,avg4,8481.6033
2015-01-06,44,avg4,8491.5927
2015-01-06,45,avg4,8586.8895
2015-01-06,46,avg4,8559.6819
2015-01-06,47,avg4,8338.7900
2015-01-06,48,avg4,7853.2608
2015-01-06,49,avg4,7431.0288
2015-01-06,50,avg4,7385.0640
2015-01-06,51,avg4,7225.9951
2015-01-06,52,avg4,7158.3153
2015-01-06,53,avg4,7241.2450
2015-01-06,54,avg4,7408.5015
2015-01-06,55,avg4,7717.8281
2015-01-06,56,avg4,7782.1334
2015-01-06,57,avg4,7857.7740
2015-01-06,58,avg4,7816.9055
2015-01-06,59,avg4,7827.7987
2015-01-06,60,avg4,7868.9446
2015-01-06,61,avg4,7891.1082
2015-01-06,62,avg4,7914.9224
2015-01-06,63,avg4,7997.0763
2015-01-06,64,avg4,8020.6262
2015-01-06,65,avg4,8127.3269
2015-01-06,66,avg4,8198.1888
2015-01-06,67,avg4,8241.0154
2015-01-06,68,avg4,8349.0309
2015-01-06,69,avg4,8462.4316
2015-01-06,70,avg4,8495.7413
2015-01-06,71,avg4,8617.3437
2015-01-06,72,avg4,8781.3343
2015-01-06,73,avg4,8935.5615
2015-01-06,74,avg4,9025.1297
2015-01-06,75,avg4,8997.0314
2015-01-06,76,avg4,8983.3711
2015-01-06,77,avg4,8945.2421
2015-01-06,78,avg4,8881.4295
2015-01-06,79,avg4,8843.7544
2015-01-06,80,avg4,8782.0125
2015-01-06,81,avg4,8779.2255
2015-01-06,82,avg4,8774.6762
2015-01-06,83,avg4,8733.2319
2015-01-06,84,avg4,8688.2680
2015-01-06,85,avg4,8616.2815
2015-01-06,86,avg4,8515.4001
2015-01-06,87,avg4,8349.7137
2015-01-06,88,avg4,8168.9337
2015-01-06,89,avg4,7985.2916
2015-01-06,90,avg4,7738.0003
2015-01-06,91,avg4,7506.1613
2015-01-06,92,avg4,7194.7034
2015-01-06,93,avg4,6884.1140
2015-01-06,94,avg4,6583.3861
2015-01-06,95,avg4,6259.9072
2015-01-07,0,avg4,5993.1583
2015-01-07,1,avg4,5805.9123
2015-01-07,2,avg4,5664.4390
2015-01-07,3,avg4,5510.6281
2015-01-07,4,avg4,5365.7613
2015-01-07,5,avg4,5225.6936
2015-01-07,6,avg4,5133.9697
2015-01-07,7,avg4,5023.0842
2015-01-07,8,avg4,4951.0037
2015-01-07,9,avg4,4870.0619
2015-01-07,10,avg4,4787.6266
2015-01-07,11,avg4,4750.0248
2015-01-07,12,avg4,4696.7783
2015-01-07,13,avg4,4626.0964
2015-01-07,14,avg4,4595.2060
2015-01-07,15,avg4,4561.9028
2015-01-07,16,avg4,4530.7376
2015-01-07,17,avg4,4508.4837
2015-01-07,18,avg4,4511.8755
2015-01-07,19,avg4,4529.1452
2015-01-07,20,avg4,4507.6731
2015-01-07,21,avg4,4544.7917
2015-01-07,22,avg4,4588.8805
2015-01-07,23,avg4,4625.4014
2015-01-07,24,avg4,4717.0007
2015-01-07,25,avg4,4893.3369
2015-01-07,26,avg4,5085.1782
2015-01-07,27,avg4,5255.7866
2015-01-07,28,avg4,5484.3152
2015-01-07,29,avg4,5747.7276
2015-01-07,30,avg4,5949.7700
2015-01-07,31,avg4,6125.6890
2015-01-07,32,avg4,6470.5890
2015-01-07,33,avg4,7034.8555
2015-01-07,34,avg4,7342.0538
2015-01-07,35,avg4,7600.4038
2015-01-07,36,avg4,7797.6652
2015-01-07,37,avg4,7972.4979
2015-01-07,38,avg4,8059.9426
2015-01-07,39,avg4,8193.7633
2015-01-07,40,avg4,8275.5947
2015-01-07,41,avg4,8351.2478
2015-01-07,42,avg4,8415.8750
2015-01-07,43,avg4,8452.4664
2015-01-07,44,avg4,8483.8268
2015-01-07,45,avg4,8559.6389
2015-01-07,46,avg4,8529.4135
2015-01-07,47,avg4,8302.4643
2015-01-07,48,avg4,7849.9882
2015-01-07,49,avg4,7397.2114
2015-01-07,50,avg4,7293.0359
2015-01-07,51,avg4,7181.2902
2015-01-07,52,avg4,7185.4376
2015-01-07,53,avg4,7214.1545
2015-01-07,54,avg4,7397.1324
2015-01-07,55,avg4,7667.1074
2015-01-07,56,avg4,7699.2666
2015-01-07,57,avg4,7767.2455
2015-01-07,58,avg4,7800.3711
2015-01-07,59,avg4,7718.9285
2015-01-07,60,avg4,7769.9478
2015-01-07,61,avg4,7809.2113
2015-01-07,62,avg4,7773.3114
2015-01-07,63,avg4,7883.0163
2015-01-07,64,avg4,7939.5263
2015-01-07,65,avg4,7975.2253
2015-01-07,66,avg4,8065.2803
2015-01-07,67,avg4,8106.2504
2015-01-07,68,avg4,8192.0086
2015-01-07,69,avg4,8269.0656
2015-01-07,70,avg4,8339.2242
2015-01-07,71,avg4,8414.8336
2015-01-07,72,avg4,8545.5878
2015-01-07,73,avg4,8713.6912
2015-01-07,74,avg4,8818.0640
2015-01-07,75,avg4,8790.4143
2015-01-07,76,avg4,8732.9307
2015-01-07,77,avg4,8719.3220
2015-01-07,78,avg4,8631.8496
2015-01-07,79,avg4,8567.1150
2015-01-07,80,avg4,8507.8437
2015-01-07,81,avg4,8442.5938
2015-01-07,82,avg4,8480.7873
2015-01-07,83,avg4,8445.3343
2015-01-07,84,avg4,8420.0897
2015-01-07,85,avg4,8338.2486
2015-01-07,86,avg4,8234.9319
2015-01-07,87,avg4,8081.1984
2015-01-07,88,avg4,7974.6099
2015-01-07,89,avg4,7787.3724
2015-01-07,90,avg4,7628.3794
2015-01-07,91,avg4,7356.1627
2015-01-07,92,avg4,7094.4124
2015-01-07,93,avg4,6780.6134
2015-01-07,94,avg4,6545.8971
2015-01-07,95,avg4,6254.9773
2015-01-08,0,avg4,6005.8132
2015-01-08,1,avg4,5822.3553
2015-01-08,2,avg4,5687.0755
2015-01-08,3,avg4,5513.6332
2015-01-08,4,avg4,5325.5925
2015-01-08,5,avg4,5216.6923
2015-01-08,6,avg4,5109.9736
2015-01-08,7,avg4,4985.2300
2015-01-08,8,avg4,4887.3774
2015-01-08,9,avg4,4802.9752
2015-01-08,10,avg4,4745.4049
2015-01-08,11,avg4,4691.3805
2015-01-08,12,avg4,4607.6108
2015-01-08,13,avg4,4548.9132
2015-01-08,14,avg4,4518.9178
2015-01-08,15,avg4,4468.2385
2015-01-08,16,avg4,4429.9756
2015-01-08,17,avg4,4431.4434
2015-01-08,18,avg4,4413.5666
2015-01-08,19,avg4,4398.7294
2015-01-08,20,avg4,4403.3582
2015-01-08,21,avg4,4419.2037
2015-01-08,22,avg4,4423.3798
2015-01-08,23,avg4,4513.6315
2015-01-08,24,avg4,4545.0976
2015-01-08,25,avg4,4717.6228
2015-01-08,26,avg4,4846.9199
2015-01-08,27,avg4,4987.3433
2015-01-08,28,avg4,5197.8515
2015-01-08,29,avg4,5416.3094
2015-01-08,30,avg4,5568.5355
2015-01-08,31,avg4,5750.7559
2015-01-08,32,avg4,6064.0171
2015-01-08,33,avg4,6472.0845
2015-01-08,34,avg4,6771.6071
2015-01-08,35,avg4,6983.7185
2015-01-08,36,avg4,7137.7266
2015-01-08,37,avg4,7318.1367
2015-01-08,38,avg4,7432.6890
2015-01-08,39,avg4,7545.0657
2015-01-08,40,avg4,7636.3744
2015-01-08,41,avg4,7700.1838
2015-01-08,42,avg4,7796.0196
2015-01-08,43,avg4,7847.7171
2015-01-08,44,avg4,7868.3393
2015-01-08,45,avg4,7975.7308
2015-01-08,46,avg4,7941.1665
2015-01-08,47,avg4,7753.6241
2015-01-08,48,avg4,7357.6549
2015-01-08,49,avg4,7031.7136
2015-01-08,50,avg4,6904.4946
2015-01-08,51,avg4,6827.0412
2015-01-08,52,avg4,6787.9982
2015-01-08,53,avg4,6799.9455
2015-01-08,54,avg4,6895.1911
2015-01-08,55,avg4,7124.9476
2015-01-08,56,avg4,7124.5928
2015-01-08,57,avg4,7159.2838
2015-01-08,58,avg4,7153.7388
2015-01-08,59,avg4,7163.9121
2015-01-08,60,avg4,7170.3941
2015-01-08,61,avg4,7215.2905
2015-01-08,62,avg4,7230.4227
2015-01-08,63,avg4,7282.4042
2015-01-08,64,avg4,7374.9301
2015-01-08,65,avg4,7462.9305
2015-01-08,66,avg4,7536.5450
2015-01-08,67,avg4,7608.7188
2015-01-08,68,avg4,7731.2516
2015-01-08,69,avg4,7848.1659
2015-01-08,70,avg4,7968.5525
2015-01-08,71,avg4,8080.2585
2015-01-08,72,avg4,8277.6160
2015-01-08,73,avg4,8419.1200
2015-01-08,74,avg4,8471.2784
2015-01-08,75,avg4,8438.6819
2015-01-08,76,avg4,8402.2057
2015-01-08,77,avg4,8366.6997
2015-01-08,78,avg4,8314.1222
2015-01-08,79,avg4,8216.9730
2015-01-08,80,avg4,8207.0061
2015-01-08,81,avg4,8161.4304
2015-01-08,82,avg4,8190.0245
2015-01-08,83,avg4,8145.3787
2015-01-08,84,avg4,8131.4404
2015-01-08,85,avg4,8090.7024
2015-01-08,86,avg4,7980.9706
2015-01-08,87,avg4,7857.3991
2015-01-08,88,avg4,7713.8666
2015-01-08,89,avg4,7571.9880
2015-01-08,90,avg4,7369.1988
2015-01-08,91,avg4,7108.7498
2015-01-08,92,avg4,6805.6166
2015-01-08,93,avg4,6597.1743
2015-01-08,94,avg4,6273.1087
2015-01-08,95,avg4,6021.2534
2015-01-09,0,avg4,5715.8804
2015-01-09,1,avg4,5557.4208
2015-01-09,2,avg4,5415.7236
2015-01-09,3,avg4,5289.3067
2015-01-09,4,avg4,5119.2530
2015-01-09,5,avg4,4993.5415
2015-01-09,6,avg4,4871.2132
2015-01-09,7,avg4,4761.0595
2015-01-09,8,avg4,4718.6425
2015-01-09,9,avg4,4615.6547
2015-01-09,10,avg4,4556.4427
2015-01-09,11,avg4,4496.3489
2015-01-09,12,avg4,4427.7445
2015-01-09,13,avg4,4372.1379
2015-01-09,14,avg4,4344.5890
2015-01-09,15,avg4,4331.0153
2015-01-09,16,avg4,4330.8870
2015-01-09,17,avg4,4294.5807
2015-01-09,18,avg4,4294.2783
2015-01-09,19,avg4,4280.4625
2015-01-09,20,avg4,4254.2094
2015-01-09,21,avg4,4322.3751
2015-01-09,22,avg4,4342.5448
2015-01-09,23,avg4,4400.1873
2015-01-09,24,avg4,4468.9148
2015-01-09,25,avg4,4610.7681
2015-01-09,26,avg4,4757.2919
2015-01-09,27,avg4,4946.9209
2015-01-09,28,avg4,5139.2805
2015-01-09,29,avg4,5393.5707
2015-01-09,30,avg4,5601.2781
2015-01-09,31,avg4,5812.6055
2015-01-09,32,avg4,6177.3277
2015-01-09,33,avg4,6720.5084
2015-01-09,34,avg4,7032.6682
2015-01-09,35,avg4,7275.8058
2015-01-09,36,avg4,7481.8816
2015-01-09,37,avg4,7631.3418
2015-01-09,38,avg4,7803.8921
2015-01-09,39,avg4,7857.4278
2015-01-09,40,avg4,8015.2635
2015-01-09,41,avg4,8099.2267
2015-01-09,42,avg4,8157.6702
2015-01-09,43,avg4,8226.7015
2015-01-09,44,avg4,8226.4023
2015-01-09,45,avg4,8326.9396
2015-01-09,46,avg4,8303.8197
2015-01-09,47,avg4,8097.8100
2015-01-09,48,avg4,7646.0061
2015-01-09,49,avg4,7285.5756
2015-01-09,50,avg4,7158.6591
2015-01-09,51,avg4,7052.5122
2015-01-09,52,avg4,7013.0919
2015-01-09,53,avg4,7067.6447
2015-01-09,54,avg4,7237.0204
2015-01-09,55,avg4,7476.1211
2015-01-09,56,avg4,7496.9399
2015-01-09,57,avg4,7585.6480
2015-01-09,58,avg4,7575.7324
2015-01-09,59,avg4,7503.8024
2015-01-09,60,avg4,7539.7455
2015-01-09,61,avg4,7551.3766
2015-01-09,62,avg4,7620.8613
2015-01-09,63,avg4,7629.7417
2015-01-09,64,avg4,7728.1482
2015-01-09,65,avg4,7817.4903
2015-01-09,66,avg4,7925.4471
2015-01-09,67,avg4,7956.8554
2015-01-09,68,avg4,8133.3519
2015-01-09,69,avg4,8215.3060
2015-01-09,70,avg4,8289.0927
2015-01-09,71,avg4,8364.1689
2015-01-09,72,avg4,8511.3843
2015-01-09,73,avg4,8637.9735
2015-01-09,74,avg4,8728.1463
2015-01-09,75,avg4,8702.0502
2015-01-09,76,avg4,8688.8932
2015-01-09,77,avg4,8653.4911
2015-01-09,78,avg4,8580.8004
2015-01-09,79,avg4,8530.4382
2015-01-09,80,avg4,8449.1530
2015-01-09,81,avg4,8416.5705
2015-01-09,82,avg4,8430.4678
2015-01-09,83,avg4,8396.6276
2015-01-09,84,avg4,8362.2556
2015-01-09,85,avg4,8300.4798
2015-01-09,86,avg4,8258.3362
2015-01-09,87,avg4,8094.3563
2015-01-09,88,avg4,7973.3200
2015-01-09,89,avg4,7805.5965
2015-01-09,90,avg4,7630.2414
2015-01-09,91,avg4,7396.1317
2015-01-09,92,avg4,7154.0840
2015-01-09,93,avg4,6896.1752
2015-01-09,94,avg4,6603.6848
2015-01-09,95,avg4,6315.0507
2015-01-10,0,avg4,6032.7868
2015-01-10,1,avg4,5832.3760
2015-01-10,2,avg4,5670.2389
2015-01-10,3,avg4,5488.4795
2015-01-10,4,avg4,5373.4276
2015-01-10,5,avg4,5198.7258
2015-01-10,6,avg4,5080.8054
2015-01-10,7,avg4,4947.8103
2015-01-10,8,avg4,4857.3177
2015-01-10,9,avg4,4795.1708
2015-01-10,10,avg4,4732.9631
2015-01-10,11,avg4,4671.4260
2015-01-10,12,avg4,4613.2277
2015-01-10,13,avg4,4518.3828
2015-01-10,14,avg4,4483.9316
2015-01-10,15,avg4,4454.9362
2015-01-10,16,avg4,4410.5929
2015-01-10,17,avg4,4447.9486
2015-01-10,18,avg4,4425.1806
2015-01-10,19,avg4,4426.4946
2015-01-10,20,avg4,4394.9585
2015-01-10,21,avg4,4413.8671
2015-01-10,22,avg4,4466.2050
2015-01-10,23,avg4,4513.9319
2015-01-10,24,avg4,4556.7281
2015-01-10,25,avg4,4673.7518
2015-01-10,26,avg4,4760.1492
2015-01-10,27,avg4,4815.3604
2015-01-10,28,avg4,4965.3054
2015-01-10,29,avg4,5170.0344
2015-01-10,30,avg4,5440.8901
2015-01-10,31,avg4,5659.4600
2015-01-10,32,avg4,6079.4960
2015-01-10,33,avg4,6571.0289
2015-01-10,34,avg4,6903.0059
2015-01-10,35,avg4,7123.6620
2015-01-10,36,avg4,7329.2372
2015-01-10,37,avg4,7524.5736
2015-01-10,38,avg4,7612.7187
2015-01-10,39,avg4,7790.9780
2015-01-10,40,avg4,7902.8802
2015-01-10,41,avg4,7960.2029
2015-01-10,42,avg4,8082.7188
2015-01-10,43,avg4,8120.2741
2015-01-10,44,avg4,8161.8261
2015-01-10,45,avg4,8206.6205
2015-01-10,46,avg4,8210.0931
2015-01-10,47,avg4,7993.2817
2015-01-10,48,avg4,7551.1307
2015-01-10,49,avg4,7166.8510
2015-01-10,50,avg4,7076.8588
2015-01-10,51,avg4,7011.5970
2015-01-10,52,avg4,6992.2303
2015-01-10,53,avg4,7025.2783
2015-01-10,54,avg4,7213.1657
2015-01-10,55,avg4,7440.3614
2015-01-10,56,avg4,7476.9339
2015-01-10,57,avg4,7500.0707
2015-01-10,58,avg4,7479.8086
2015-01-10,59,avg4,7435.3555
2015-01-10,60,avg4,7433.3971
2015-01-10,61,avg4,7475.7222
2015-01-10,62,avg4,7517.4025
2015-01-10,63,avg4,7566.3699
2015-01-10,64,avg4,7647.2060
2015-01-10,65,avg4,7723.1897
2015-01-10,66,avg4,7801.2322
2015-01-10,67,avg4,7856.6356
2015-01-10,68,avg4,7968.4042
2015-01-10,69,avg4,8069.8935
2015-01-10,70,avg4,8094.2748
2015-01-10,71,avg4,8217.9805
2015-01-10,72,avg4,8343.3310
2015-01-10,73,avg4,8518.5652
2015-01-10,74,avg4,8583.3740
2015-01-10,75,avg4,8558.7193
2015-01-10,76,avg4,8488.3178
2015-01-10,77,avg4,8515.4233
2015-01-10,78,avg4,8414.9175
2015-01-10,79,avg4,8383.5730
2015-01-10,80,avg4,8308.5687
2015-01-10,81,avg4,8332.5028
2015-01-10,82,avg4,8305.5813
2015-01-10,83,avg4,8276.2636
2015-01-10,84,avg4,8234.7914
2015-01-10,85,avg4,8193.0326
2015-01-10,86,avg4,8166.2636
2015-01-10,87,avg4,7986.2416
2015-01-10,88,avg4,7880.8854
2015-01-10,89,avg4,7692.5483
2015-01-10,90,avg4,7547.2146
2015-01-10,91,avg4,7307.0444
2015-01-10,92,avg4,7090.8996
2015-01-10,93,avg4,6813.0101
2015-01-10,94,avg4,6529.4814
2015-01-10,95,avg4,6240.4837
2015-01-04,0,weighted4,6047.5255
2015-01-04,1,weighted4,5885.9218
2015-01-04,2,weighted4,5713.1719
2015-01-04,3,weighted4,5567.1748
2015-01-04,4,weighted4,5410.4901
2015-01-04,5,weighted4,5232.2668
2015-01-04,6,weighted4,5109.6635
2015-01-04,7,weighted4,4988.1921
2015-01-04,8,weighted4,4895.6785
2015-01-04,9,weighted4,4815.2905
2015-01-04,10,weighted4,4744.1213
2015-01-04,11,weighted4,4655.4274
2015-01-04,12,weighted4,4607.8333
2015-01-04,13,weighted4,4535.9065
2015-01-04,14,weighted4,4512.6441
2015-01-04,15,weighted4,4450.8693
2015-01-04,16,weighted4,4428.2979
2015-01-04,17,weighted4,4456.7866
2015-01-04,18,weighted4,4419.5315
2015-01-04,19,weighted4,4395.5271
2015-01-04,20,weighted4,4404.2608
2015-01-04,21,weighted4,4436.3375
2015-01-04,22,weighted4,4454.5840
2015-01-04,23,weighted4,4483.5180
2015-01-04,24,weighted4,4493.8794
2015-01-04,25,weighted4,4580.2868
2015-01-04,26,weighted4,4655.8603
2015-01-04,27,weighted4,4718.8339
2015-01-04,28,weighted4,4863.9250
2015-01-04,29,weighted4,5022.3790
2015-01-04,30,weighted4,5197.5304
2015-01-04,31,weighted4,5361.5085
2015-01-04,32,weighted4,5655.2281
2015-01-04,33,weighted4,6102.8552
2015-01-04,34,weighted4,6362.3915
2015-01-04,35,weighted4,6563.6473
2015-01-04,36,weighted4,6698.8761
2015-01-04,37,weighted4,6898.6415
2015-01-04,38,weighted4,7033.1563
2015-01-04,39,weighted4,7189.5309
2015-01-04,40,weighted4,7310.8516
2015-01-04,41,weighted4,7420.8215
2015-01-04,42,weighted4,7446.8246
2015-01-04,43,weighted4,7503.1119
2015-01-04,44,weighted4,7556.7705
2015-01-04,45,weighted4,7718.0806
2015-01-04,46,weighted4,7660.6615
2015-01-04,47,weighted4,7574.4859
2015-01-04,48,weighted4,7252.4965
2015-01-04,49,weighted4,6901.1300
2015-01-04,50,weighted4,6769.5416
2015-01-04,51,weighted4,6755.5370
2015-01-04,52,weighted4,6662.1339
2015-01-04,53,weighted4,6706.8146
2015-01-04,54,weighted4,6781.8002
2015-01-04,55,weighted4,6897.9551
2015-01-04,56,weighted4,6916.1744
2015-01-04,57,weighted4,6941.3884
2015-01-04,58,weighted4,6986.6049
2015-01-04,59,weighted4,6857.8680
2015-01-04,60,weighted4,6887.2290
2015-01-04,61,weighted4,6908.2162
2015-01-04,62,weighted4,6948.6505
2015-01-04,63,weighted4,7019.6671
2015-01-04,64,weighted4,7089.6108
2015-01-04,65,weighted4,7173.6419
2015-01-04,66,weighted4,7294.8395
2015-01-04,67,weighted4,7370.7370
2015-01-04,68,weighted4,7514.3330
2015-01-04,69,weighted4,7672.2200
2015-01-04,70,weighted4,7806.6907
2015-01-04,71,weighted4,7987.9548
2015-01-04,72,weighted4,8104.2045
2015-01-04,73,weighted4,8267.5459
2015-01-04,74,weighted4,8341.9262
2015-01-04,75,weighted4,8282.4658
2015-01-04,76,weighted4,8204.6950
2015-01-04,77,weighted4,8183.9619
2015-01-04,78,weighted4,8105.6368
2015-01-04,79,weighted4,8065.9438
2015-01-04,80,weighted4,8018.9413
2015-01-04,81,weighted4,8020.2635
2015-01-04,82,weighted4,8042.3007
2015-01-04,83,weighted4,7997.7794
2015-01-04,84,weighted4,8006.8644
2015-01-04,85,weighted4,7953.8075
2015-01-04,86,weighted4,7878.5594
2015-01-04,87,weighted4,7795.8932
2015-01-04,88,weighted4,7612.8852
2015-01-04,89,weighted4,7434.9008
2015-01-04,90,weighted4,7260.3740
2015-01-04,91,weighted4,6952.8095
2015-01-04,92,weighted4,6700.8768
2015-01-04,93,weighted4,6431.2038
2015-01-04,94,weighted4,6146.5232
2015-01-04,95,weighted4,5870.1944
2015-01-05,0,weighted4,5649.7054
2015-01-05,1,weighted4,5455.8151
2015-01-05,2,weighted4,5312.9710
2015-01-05,3,weighted4,5148.7035
2015-01-05,4,weighted4,5020.4642
2015-01-05,5,weighted4,4879.8416
2015-01-05,6,weighted4,4793.2703
2015-01-05,7,weighted4,4671.5293
2015-01-05,8,weighted4,4589.9854
2015-01-05,9,weighted4,4501.3221
2015-01-05,10,weighted4,4457.6786
2015-01-05,11,weighted4,4436.3756
2015-01-05,12,weighted4,4394.7129
2015-01-05,13,weighted4,4347.8181
2015-01-05,14,weighted4,4282.7749
2015-01-05,15,weighted4,4291.4898
2015-01-05,16,weighted4,4239.3439
2015-01-05,17,weighted4,4232.5147
2015-01-05,18,weighted4,4262.0635
2015-01-05,19,weighted4,4247.7986
2015-01-05,20,weighted4,4245.5356
2015-01-05,21,weighted4,4283.0292
2015-01-05,22,weighted4,4324.9858
2015-01-05,23,weighted4,4410.6565
