date,slot,method,forecast_MW
2015-01-04,63,avg4,6544.3417
2015-01-04,64,avg4,6604.0135
2015-01-04,65,avg4,6676.0996
2015-01-04,66,avg4,6720.1007
2015-01-04,67,avg4,6751.6843
2015-01-04,68,avg4,6701.6539
2015-01-04,69,avg4,6679.8760
2015-01-04,70,avg4,6474.4190
2015-01-04,71,avg4,6352.4819
2015-01-04,72,avg4,6395.9844
2015-01-04,73,avg4,6442.5884
2015-01-04,74,avg4,6455.1823
2015-01-04,75,avg4,6453.9901
2015-01-04,76,avg4,6394.0783
2015-01-04,77,avg4,6354.9082
2015-01-04,78,avg4,6315.1083
2015-01-04,79,avg4,6262.2474
2015-01-04,80,avg4,6213.7543
2015-01-04,81,avg4,6252.9741
2015-01-04,82,avg4,6285.1222
2015-01-04,83,avg4,6262.3843
2015-01-04,84,avg4,6250.7130
2015-01-04,85,avg4,6234.0059
2015-01-04,86,avg4,6181.4437
2015-01-04,87,avg4,6093.8205
2015-01-04,88,avg4,5995.4252
2015-01-04,89,avg4,5893.1355
2015-01-04,90,avg4,5737.9597
2015-01-04,91,avg4,5554.2859
2015-01-04,92,avg4,5370.9277
2015-01-04,93,avg4,5177.2550
2015-01-04,94,avg4,4979.7536
2015-01-04,95,avg4,4824.8925
2015-01-05,0,avg4,4698.2198
2015-01-05,1,avg4,4621.1522
2015-01-05,2,avg4,4546.5374
2015-01-05,3,avg4,4493.1889
2015-01-05,4,avg4,4428.4293
2015-01-05,5,avg4,4382.5091
2015-01-05,6,avg4,4343.8386
2015-01-05,7,avg4,4306.7110
2015-01-05,8,avg4,4271.5987
2015-01-05,9,avg4,4241.4653
2015-01-05,10,avg4,4207.0531
2015-01-05,11,avg4,4174.3362
2015-01-05,12,avg4,4129.0792
2015-01-05,13,avg4,4120.8646
2015-01-05,14,avg4,4097.8356
2015-01-05,15,avg4,4087.2727
2015-01-05,16,avg4,4079.6873
2015-01-05,17,avg4,4067.4448
2015-01-05,18,avg4,4064.5864
2015-01-05,19,avg4,4062.3000
2015-01-05,20,avg4,4061.8041
2015-01-05,21,avg4,4087.8256
2015-01-05,22,avg4,4110.7204
2015-01-05,23,avg4,4155.3962
2015-01-05,24,avg4,4219.4653
2015-01-05,25,avg4,4339.9471
2015-01-05,26,avg4,4426.3344
2015-01-05,27,avg4,4581.2582
2015-01-05,28,avg4,4789.9605
2015-01-05,29,avg4,5096.2006
2015-01-05,30,avg4,5346.2859
2015-01-05,31,avg4,5744.0543
2015-01-05,32,avg4,6591.0462
2015-01-05,33,avg4,7625.0659
2015-01-05,34,avg4,7995.8005
2015-01-05,35,avg4,8245.2306
2015-01-05,36,avg4,8385.0998
2015-01-05,37,avg4,8487.3454
2015-01-05,38,avg4,8570.2155
2015-01-05,39,avg4,8668.3333
2015-01-05,40,avg4,8732.8696
2015-01-05,41,avg4,8772.6484
2015-01-05,42,avg4,8828.7965
2015-01-05,43,avg4,8858.3048
2015-01-05,44,avg4,8854.7169
2015-01-05,45,avg4,8831.7517
2015-01-05,46,avg4,8672.2551
2015-01-05,47,avg4,8277.6334
2015-01-05,48,avg4,7281.1988
2015-01-05,49,avg4,6571.5326
2015-01-05,50,avg4,6494.5857
2015-01-05,51,avg4,6463.5767
2015-01-05,52,avg4,6525.2224
2015-01-05,53,avg4,6704.4866
2015-01-05,54,avg4,7232.6913
2015-01-05,55,avg4,8001.4607
2015-01-05,56,avg4,8181.8320
2015-01-05,57,avg4,8331.0149
2015-01-05,58,avg4,8366.3186
2015-01-05,59,avg4,8379.1368
2015-01-05,60,avg4,8410.1188
2015-01-05,61,avg4,8456.1337
2015-01-05,62,avg4,8500.4378
2015-01-05,63,avg4,8565.4324
2015-01-05,64,avg4,8639.4437
2015-01-05,65,avg4,8700.4363
2015-01-05,66,avg4,8738.6819
2015-01-05,67,avg4,8722.9764
2015-01-05,68,avg4,8627.7316
2015-01-05,69,avg4,8510.1231
2015-01-05,70,avg4,7977.8445
2015-01-05,71,avg4,7664.1560
2015-01-05,72,avg4,7716.2979
2015-01-05,73,avg4,7945.0253
2015-01-05,74,avg4,8148.1520
2015-01-05,75,avg4,8381.4119
2015-01-05,76,avg4,8406.5144
2015-01-05,77,avg4,8424.2348
2015-01-05,78,avg4,8361.6119
2015-01-05,79,avg4,8287.6548
2015-01-05,80,avg4,8167.7718
2015-01-05,81,avg4,8170.7162
2015-01-05,82,avg4,8162.9259
2015-01-05,83,avg4,8115.0645
2015-01-05,84,avg4,8000.5021
2015-01-05,85,avg4,7907.0602
2015-01-05,86,avg4,7774.0764
2015-01-05,87,avg4,7602.0134
2015-01-05,88,avg4,7417.5350
2015-01-05,89,avg4,7213.7084
2015-01-05,90,avg4,7005.8326
2015-01-05,91,avg4,6734.6686
2015-01-05,92,avg4,6464.7868
2015-01-05,93,avg4,6162.2390
2015-01-05,94,avg4,5926.3629
2015-01-05,95,avg4,5706.1806
2015-01-06,0,avg4,5519.9147
2015-01-06,1,avg4,5423.4097
2015-01-06,2,avg4,5332.9896
2015-01-06,3,avg4,5279.1999
2015-01-06,4,avg4,5210.5093
2015-01-06,5,avg4,5164.4300
2015-01-06,6,avg4,5126.5539
2015-01-06,7,avg4,5078.1907
2015-01-06,8,avg4,5035.6519
2015-01-06,9,avg4,5003.3080
2015-01-06,10,avg4,4972.2172
2015-01-06,11,avg4,4940.8217
2015-01-06,12,avg4,4907.7698
2015-01-06,13,avg4,4878.1586
2015-01-06,14,avg4,4858.1087
2015-01-06,15,avg4,4843.4879
2015-01-06,16,avg4,4816.2332
2015-01-06,17,avg4,4801.9765
2015-01-06,18,avg4,4787.7520
2015-01-06,19,avg4,4769.9096
2015-01-06,20,avg4,4767.9666
2015-01-06,21,avg4,4788.0899
2015-01-06,22,avg4,4806.0373
2015-01-06,23,avg4,4837.0605
2015-01-06,24,avg4,4873.0069
2015-01-06,25,avg4,4973.1954
2015-01-06,26,avg4,5044.1404
2015-01-06,27,avg4,5175.7867
2015-01-06,28,avg4,5332.6321
2015-01-06,29,avg4,5601.5926
2015-01-06,30,avg4,5786.9614
2015-01-06,31,avg4,6133.6704
2015-01-06,32,avg4,6827.0622
2015-01-06,33,avg4,7836.9310
2015-01-06,34,avg4,8148.6893
2015-01-06,35,avg4,8374.5332
2015-01-06,36,avg4,8477.6235
2015-01-06,37,avg4,8580.7743
2015-01-06,38,avg4,8643.4180
2015-01-06,39,avg4,8713.0769
2015-01-06,40,avg4,8757.6620
2015-01-06,41,avg4,8794.8503
2015-01-06,42,avg4,8856.9801
2015-01-06,43,avg4,8871.3133
2015-01-06,44,avg4,8856.1405
2015-01-06,45,avg4,8835.5575
2015-01-06,46,avg4,8641.4071
2015-01-06,47,avg4,8239.6141
2015-01-06,48,avg4,7246.5204
2015-01-06,49,avg4,6538.1799
2015-01-06,50,avg4,6480.4439
2015-01-06,51,avg4,6444.7609
2015-01-06,52,avg4,6516.5432
2015-01-06,53,avg4,6698.3139
2015-01-06,54,avg4,7223.6758
2015-01-06,55,avg4,8002.0657
2015-01-06,56,avg4,8156.1952
2015-01-06,57,avg4,8321.4747
2015-01-06,58,avg4,8365.1497
2015-01-06,59,avg4,8371.8657
2015-01-06,60,avg4,8397.5373
2015-01-06,61,avg4,8451.7982
2015-01-06,62,avg4,8493.3951
2015-01-06,63,avg4,8561.4873
2015-01-06,64,avg4,8638.6302
2015-01-06,65,avg4,8697.0573
2015-01-06,66,avg4,8738.4536
2015-01-06,67,avg4,8739.5062
2015-01-06,68,avg4,8639.7583
2015-01-06,69,avg4,8514.5812
2015-01-06,70,avg4,8026.2345
2015-01-06,71,avg4,7657.6528
2015-01-06,72,avg4,7718.3617
2015-01-06,73,avg4,7939.1201
2015-01-06,74,avg4,8168.5649
2015-01-06,75,avg4,8393.4292
2015-01-06,76,avg4,8420.1789
2015-01-06,77,avg4,8432.5956
2015-01-06,78,avg4,8391.0368
2015-01-06,79,avg4,8302.3921
2015-01-06,80,avg4,8187.1259
2015-01-06,81,avg4,8172.2260
2015-01-06,82,avg4,8169.4268
2015-01-06,83,avg4,8115.8957
2015-01-06,84,avg4,8004.8968
2015-01-06,85,avg4,7890.4064
2015-01-06,86,avg4,7760.6295
2015-01-06,87,avg4,7564.6458
2015-01-06,88,avg4,7371.7942
2015-01-06,89,avg4,7172.5326
2015-01-06,90,avg4,6952.2210
2015-01-06,91,avg4,6687.4837
2015-01-06,92,avg4,6410.0896
2015-01-06,93,avg4,6126.4774
2015-01-06,94,avg4,5889.6521
2015-01-06,95,avg4,5673.3688
2015-01-07,0,avg4,5481.5011
2015-01-07,1,avg4,5378.5872
2015-01-07,2,avg4,5291.3499
2015-01-07,3,avg4,5239.3104
2015-01-07,4,avg4,5177.3320
2015-01-07,5,avg4,5132.8206
2015-01-07,6,avg4,5080.6532
2015-01-07,7,avg4,5043.4081
2015-01-07,8,avg4,5001.3576
2015-01-07,9,avg4,4969.7191
2015-01-07,10,avg4,4937.2462
2015-01-07,11,avg4,4912.6543
2015-01-07,12,avg4,4864.2849
2015-01-07,13,avg4,4848.4914
2015-01-07,14,avg4,4822.9697
2015-01-07,15,avg4,4810.8162
2015-01-07,16,avg4,4783.4607
2015-01-07,17,avg4,4763.8503
2015-01-07,18,avg4,4754.2429
2015-01-07,19,avg4,4745.7983
2015-01-07,20,avg4,4739.3295
2015-01-07,21,avg4,4750.8606
2015-01-07,22,avg4,4761.9706
2015-01-07,23,avg4,4794.2577
2015-01-07,24,avg4,4846.8209
2015-01-07,25,avg4,4924.1763
2015-01-07,26,avg4,5014.3520
2015-01-07,27,avg4,5137.5248
2015-01-07,28,avg4,5304.3542
2015-01-07,29,avg4,5570.5010
2015-01-07,30,avg4,5753.3801
2015-01-07,31,avg4,6056.7351
2015-01-07,32,avg4,6798.7573
2015-01-07,33,avg4,7730.2500
2015-01-07,34,avg4,8039.4107
2015-01-07,35,avg4,8254.0830
2015-01-07,36,avg4,8346.4717
2015-01-07,37,avg4,8454.4217
2015-01-07,38,avg4,8508.3500
2015-01-07,39,avg4,8573.3287
2015-01-07,40,avg4,8620.0241
2015-01-07,41,avg4,8655.0893
2015-01-07,42,avg4,8714.1174
2015-01-07,43,avg4,8724.4277
2015-01-07,44,avg4,8699.6246
2015-01-07,45,avg4,8682.7722
2015-01-07,46,avg4,8512.0637
2015-01-07,47,avg4,8112.0055
2015-01-07,48,avg4,7187.7328
2015-01-07,49,avg4,6432.6057
2015-01-07,50,avg4,6379.5863
2015-01-07,51,avg4,6356.0881
2015-01-07,52,avg4,6391.0376
2015-01-07,53,avg4,6582.0595
2015-01-07,54,avg4,7079.6823
2015-01-07,55,avg4,7828.5226
2015-01-07,56,avg4,7985.8375
2015-01-07,57,avg4,8134.8010
2015-01-07,58,avg4,8181.4139
2015-01-07,59,avg4,8199.2580
2015-01-07,60,avg4,8216.1243
2015-01-07,61,avg4,8252.3417
2015-01-07,62,avg4,8298.5405
2015-01-07,63,avg4,8359.4769
2015-01-07,64,avg4,8400.8207
2015-01-07,65,avg4,8462.6282
2015-01-07,66,avg4,8477.9317
2015-01-07,67,avg4,8476.9114
2015-01-07,68,avg4,8342.0425
2015-01-07,69,avg4,8208.4088
2015-01-07,70,avg4,7709.8907
2015-01-07,71,avg4,7355.0262
2015-01-07,72,avg4,7409.4530
2015-01-07,73,avg4,7602.0944
2015-01-07,74,avg4,7768.3681
2015-01-07,75,avg4,7965.1310
2015-01-07,76,avg4,7970.0981
2015-01-07,77,avg4,7960.9636
2015-01-07,78,avg4,7898.3441
2015-01-07,79,avg4,7824.1591
2015-01-07,80,avg4,7696.8729
2015-01-07,81,avg4,7670.2335
2015-01-07,82,avg4,7672.5043
2015-01-07,83,avg4,7621.3682
2015-01-07,84,avg4,7522.6050
2015-01-07,85,avg4,7433.8839
2015-01-07,86,avg4,7322.5260
2015-01-07,87,avg4,7177.5633
2015-01-07,88,avg4,7034.2110
2015-01-07,89,avg4,6868.5075
2015-01-07,90,avg4,6679.4787
2015-01-07,91,avg4,6442.1752
2015-01-07,92,avg4,6202.9943
2015-01-07,93,avg4,5942.1053
2015-01-07,94,avg4,5709.4680
2015-01-07,95,avg4,5494.0157
2015-01-08,0,avg4,5309.4528
2015-01-08,1,avg4,5211.8133
2015-01-08,2,avg4,5130.5667
2015-01-08,3,avg4,5072.7671
2015-01-08,4,avg4,4997.8007
2015-01-08,5,avg4,4938.3955
2015-01-08,6,avg4,4895.2551
2015-01-08,7,avg4,4835.1679
2015-01-08,8,avg4,4798.9867
2015-01-08,9,avg4,4752.6408
2015-01-08,10,avg4,4720.1299
2015-01-08,11,avg4,4682.2657
2015-01-08,12,avg4,4637.3158
2015-01-08,13,avg4,4599.2945
2015-01-08,14,avg4,4575.9648
2015-01-08,15,avg4,4565.1820
2015-01-08,16,avg4,4532.5881
2015-01-08,17,avg4,4515.0521
2015-01-08,18,avg4,4491.4724
2015-01-08,19,avg4,4477.8176
2015-01-08,20,avg4,4460.4370
2015-01-08,21,avg4,4472.1332
2015-01-08,22,avg4,4480.6411
2015-01-08,23,avg4,4508.8762
2015-01-08,24,avg4,4523.6524
2015-01-08,25,avg4,4593.0303
2015-01-08,26,avg4,4646.7801
2015-01-08,27,avg4,4737.1260
2015-01-08,28,avg4,4869.8854
2015-01-08,29,avg4,5066.3575
2015-01-08,30,avg4,5194.6189
2015-01-08,31,avg4,5448.4349
2015-01-08,32,avg4,6007.7795
2015-01-08,33,avg4,6751.7208
2015-01-08,34,avg4,6996.6384
2015-01-08,35,avg4,7177.9908
2015-01-08,36,avg4,7269.8651
2015-01-08,37,avg4,7369.1838
2015-01-08,38,avg4,7417.0901
2015-01-08,39,avg4,7498.7171
2015-01-08,40,avg4,7529.5519
2015-01-08,41,avg4,7572.2166
2015-01-08,42,avg4,7623.5597
2015-01-08,43,avg4,7659.8506
2015-01-08,44,avg4,7650.8728
2015-01-08,45,avg4,7646.9469
2015-01-08,46,avg4,7512.2489
2015-01-08,47,avg4,7200.1950
2015-01-08,48,avg4,6422.2246
2015-01-08,49,avg4,5846.5921
2015-01-08,50,avg4,5785.1164
2015-01-08,51,avg4,5746.9809
2015-01-08,52,avg4,5786.0252
2015-01-08,53,avg4,5897.2808
2015-01-08,54,avg4,6290.3261
2015-01-08,55,avg4,6898.6544
2015-01-08,56,avg4,6994.9842
2015-01-08,57,avg4,7132.5820
2015-01-08,58,avg4,7159.3176
2015-01-08,59,avg4,7155.4995
2015-01-08,60,avg4,7184.6916
2015-01-08,61,avg4,7222.8582
2015-01-08,62,avg4,7269.6676
2015-01-08,63,avg4,7323.5384
2015-01-08,64,avg4,7408.1214
2015-01-08,65,avg4,7467.1155
2015-01-08,66,avg4,7517.2658
2015-01-08,67,avg4,7522.1204
2015-01-08,68,avg4,7461.5878
2015-01-08,69,avg4,7411.5572
2015-01-08,70,avg4,7082.1832
2015-01-08,71,avg4,6825.1932
2015-01-08,72,avg4,6886.5695
2015-01-08,73,avg4,7087.3449
2015-01-08,74,avg4,7231.0304
2015-01-08,75,avg4,7416.4241
2015-01-08,76,avg4,7415.5222
2015-01-08,77,avg4,7430.5535
2015-01-08,78,avg4,7393.2599
2015-01-08,79,avg4,7314.8136
2015-01-08,80,avg4,7222.3423
2015-01-08,81,avg4,7222.6606
2015-01-08,82,avg4,7228.6639
2015-01-08,83,avg4,7168.9821
2015-01-08,84,avg4,7090.0786
2015-01-08,85,avg4,7016.3311
2015-01-08,86,avg4,6929.3840
2015-01-08,87,avg4,6766.3464
2015-01-08,88,avg4,6602.1380
2015-01-08,89,avg4,6443.8773
2015-01-08,90,avg4,6239.1548
2015-01-08,91,avg4,6022.4768
2015-01-08,92,avg4,5781.7034
2015-01-08,93,avg4,5538.5688
2015-01-08,94,avg4,5323.4447
2015-01-08,95,avg4,5118.8483
2015-01-09,0,avg4,4968.0197
2015-01-09,1,avg4,4867.3783
2015-01-09,2,avg4,4776.3829
2015-01-09,3,avg4,4718.4132
2015-01-09,4,avg4,4650.2658
2015-01-09,5,avg4,4600.6754
2015-01-09,6,avg4,4553.6013
2015-01-09,7,avg4,4521.1878
2015-01-09,8,avg4,4471.3294
2015-01-09,9,avg4,4438.0036
2015-01-09,10,avg4,4401.0896
2015-01-09,11,avg4,4383.2227
2015-01-09,12,avg4,4340.7666
2015-01-09,13,avg4,4321.6340
2015-01-09,14,avg4,4302.6222
2015-01-09,15,avg4,4283.6468
2015-01-09,16,avg4,4264.0737
2015-01-09,17,avg4,4245.5710
2015-01-09,18,avg4,4233.7752
2015-01-09,19,avg4,4227.8472
2015-01-09,20,avg4,4234.4710
2015-01-09,21,avg4,4247.9852
2015-01-09,22,avg4,4262.8712
2015-01-09,23,avg4,4304.0730
2015-01-09,24,avg4,4348.4395
2015-01-09,25,avg4,4441.6099
2015-01-09,26,avg4,4519.0013
2015-01-09,27,avg4,4636.4172
2015-01-09,28,avg4,4800.7304
2015-01-09,29,avg4,5060.1246
2015-01-09,30,avg4,5297.0055
2015-01-09,31,avg4,5641.1343
2015-01-09,32,avg4,6380.7044
2015-01-09,33,avg4,7326.1331
2015-01-09,34,avg4,7633.0325
2015-01-09,35,avg4,7858.2185
2015-01-09,36,avg4,7957.4074
2015-01-09,37,avg4,8076.8507
2015-01-09,38,avg4,8158.4513
2015-01-09,39,avg4,8257.4639
2015-01-09,40,avg4,8304.4602
2015-01-09,41,avg4,8344.6981
2015-01-09,42,avg4,8400.4447
2015-01-09,43,avg4,8431.8339
2015-01-09,44,avg4,8424.7548
2015-01-09,45,avg4,8417.3033
2015-01-09,46,avg4,8265.1811
2015-01-09,47,avg4,7913.0439
2015-01-09,48,avg4,6994.6787
2015-01-09,49,avg4,6323.1252
2015-01-09,50,avg4,6252.0976
2015-01-09,51,avg4,6211.9163
2015-01-09,52,avg4,6273.8811
2015-01-09,53,avg4,6430.3487
2015-01-09,54,avg4,6913.8816
2015-01-09,55,avg4,7610.4116
2015-01-09,56,avg4,7758.3354
2015-01-09,57,avg4,7899.7654
2015-01-09,58,avg4,7930.7679
2015-01-09,59,avg4,7953.7331
2015-01-09,60,avg4,7975.6255
2015-01-09,61,avg4,8008.7085
2015-01-09,62,avg4,8063.5178
2015-01-09,63,avg4,8120.1330
2015-01-09,64,avg4,8183.4510
2015-01-09,65,avg4,8254.4344
2015-01-09,66,avg4,8301.2499
2015-01-09,67,avg4,8310.1525
2015-01-09,68,avg4,8228.9428
2015-01-09,69,avg4,8125.9353
2015-01-09,70,avg4,7689.5009
2015-01-09,71,avg4,7381.9394
2015-01-09,72,avg4,7452.9285
2015-01-09,73,avg4,7632.5614
2015-01-09,74,avg4,7830.8283
2015-01-09,75,avg4,8058.6433
2015-01-09,76,avg4,8059.5809
2015-01-09,77,avg4,8085.3148
2015-01-09,78,avg4,8035.5382
2015-01-09,79,avg4,7963.9353
2015-01-09,80,avg4,7844.9199
2015-01-09,81,avg4,7836.3682
2015-01-09,82,avg4,7841.1156
2015-01-09,83,avg4,7795.2115
2015-01-09,84,avg4,7687.6811
2015-01-09,85,avg4,7578.9498
2015-01-09,86,avg4,7479.7700
2015-01-09,87,avg4,7325.1161
2015-01-09,88,avg4,7150.7380
2015-01-09,89,avg4,6982.2285
2015-01-09,90,avg4,6777.5296
2015-01-09,91,avg4,6539.3250
2015-01-09,92,avg4,6291.9061
2015-01-09,93,avg4,6015.0928
2015-01-09,94,avg4,5759.2583
2015-01-09,95,avg4,5529.6106
2015-01-10,0,avg4,5357.7959
2015-01-10,1,avg4,5252.5428
2015-01-10,2,avg4,5160.1668
2015-01-10,3,avg4,5106.1028
2015-01-10,4,avg4,5039.6022
2015-01-10,5,avg4,4978.7571
2015-01-10,6,avg4,4934.5418
2015-01-10,7,avg4,4883.9463
2015-01-10,8,avg4,4845.3470
2015-01-10,9,avg4,4817.1123
2015-01-10,10,avg4,4777.2361
2015-01-10,11,avg4,4749.7513
2015-01-10,12,avg4,4707.7162
2015-01-10,13,avg4,4680.4118
2015-01-10,14,avg4,4648.3806
2015-01-10,15,avg4,4644.2876
2015-01-10,16,avg4,4610.4933
2015-01-10,17,avg4,4585.3831
2015-01-10,18,avg4,4563.0857
2015-01-10,19,avg4,4540.2668
2015-01-10,20,avg4,4539.1745
2015-01-10,21,avg4,4553.8547
2015-01-10,22,avg4,4566.5078
2015-01-10,23,avg4,4591.3754
2015-01-10,24,avg4,4618.0715
2015-01-10,25,avg4,4684.0703
2015-01-10,26,avg4,4726.8327
2015-01-10,27,avg4,4821.5778
2015-01-10,28,avg4,4954.9534
2015-01-10,29,avg4,5237.4091
2015-01-10,30,avg4,5441.8468
2015-01-10,31,avg4,5767.1887
2015-01-10,32,avg4,6526.4345
2015-01-10,33,avg4,7424.0685
2015-01-10,34,avg4,7738.9061
2015-01-10,35,avg4,7951.5612
2015-01-10,36,avg4,8049.8811
2015-01-10,37,avg4,8162.1624
2015-01-10,38,avg4,8243.6444
2015-01-10,39,avg4,8327.6726
2015-01-10,40,avg4,8383.2393
2015-01-10,41,avg4,8434.3123
2015-01-10,42,avg4,8487.2650
2015-01-10,43,avg4,8507.8350
2015-01-10,44,avg4,8502.6976
2015-01-10,45,avg4,8499.4715
2015-01-10,46,avg4,8337.2009
2015-01-10,47,avg4,7971.4546
2015-01-10,48,avg4,7040.8399
2015-01-10,49,avg4,6351.8954
2015-01-10,50,avg4,6297.3553
2015-01-10,51,avg4,6264.1780
2015-01-10,52,avg4,6300.1428
2015-01-10,53,avg4,6458.2920
2015-01-10,54,avg4,6942.7859
2015-01-10,55,avg4,7638.4437
2015-01-10,56,avg4,7785.5859
2015-01-10,57,avg4,7936.2213
2015-01-10,58,avg4,7978.8809
2015-01-10,59,avg4,7975.3578
2015-01-10,60,avg4,7994.0567
2015-01-10,61,avg4,8024.4422
2015-01-10,62,avg4,8065.9382
2015-01-10,63,avg4,8125.2532
2015-01-10,64,avg4,8184.5563
2015-01-10,65,avg4,8232.4914
2015-01-10,66,avg4,8269.5093
2015-01-10,67,avg4,8259.0978
2015-01-10,68,avg4,8146.1526
2015-01-10,69,avg4,8023.4609
2015-01-10,70,avg4,7560.3744
2015-01-10,71,avg4,7240.8416
2015-01-10,72,avg4,7282.7882
2015-01-10,73,avg4,7440.2759
2015-01-10,74,avg4,7565.9493
2015-01-10,75,avg4,7729.9084
2015-01-10,76,avg4,7713.0339
2015-01-10,77,avg4,7714.7574
2015-01-10,78,avg4,7642.2478
2015-01-10,79,avg4,7564.7118
2015-01-10,80,avg4,7444.8803
2015-01-10,81,avg4,7437.6473
2015-01-10,82,avg4,7445.2695
2015-01-10,83,avg4,7400.9244
2015-01-10,84,avg4,7321.3566
2015-01-10,85,avg4,7242.4682
2015-01-10,86,avg4,7159.1679
2015-01-10,87,avg4,7024.4888
2015-01-10,88,avg4,6880.2945
2015-01-10,89,avg4,6739.6494
2015-01-10,90,avg4,6584.7147
2015-01-10,91,avg4,6385.8687
2015-01-10,92,avg4,6155.3275
2015-01-10,93,avg4,5899.9145
2015-01-10,94,avg4,5681.8480
2015-01-10,95,avg4,5470.3013
2015-01-04,0,weighted4,5456.4748
2015-01-04,1,weighted4,5338.9783
2015-01-04,2,weighted4,5247.7805
2015-01-04,3,weighted4,5187.5467
2015-01-04,4,weighted4,5108.8477
2015-01-04,5,weighted4,5037.5504
2015-01-04,6,weighted4,4996.4734
2015-01-04,7,weighted4,4947.5591
2015-01-04,8,weighted4,4901.4241
2015-01-04,9,weighted4,4846.0586
2015-01-04,10,weighted4,4810.9659
2015-01-04,11,weighted4,4761.6539
2015-01-04,12,weighted4,4720.6514
2015-01-04,13,weighted4,4698.2216
2015-01-04,14,weighted4,4669.6935
2015-01-04,15,weighted4,4643.8847
2015-01-04,16,weighted4,4618.1595
2015-01-04,17,weighted4,4598.4924
2015-01-04,18,weighted4,4577.2983
2015-01-04,19,weighted4,4554.3346
2015-01-04,20,weighted4,4551.4695
2015-01-04,21,weighted4,4550.0231
2015-01-04,22,weighted4,4544.4627
2015-01-04,23,weighted4,4558.5525
2015-01-04,24,weighted4,4568.7472
2015-01-04,25,weighted4,4582.2739
2015-01-04,26,weighted4,4601.4474
2015-01-04,27,weighted4,4631.9181
2015-01-04,28,weighted4,4690.5700
2015-01-04,29,weighted4,4854.4911
2015-01-04,30,weighted4,4946.5129
2015-01-04,31,weighted4,5126.6238
2015-01-04,32,weighted4,5519.2835
2015-01-04,33,weighted4,6100.2096
2015-01-04,34,weighted4,6321.0554
2015-01-04,35,weighted4,6492.3123
2015-01-04,36,weighted4,6591.5953
2015-01-04,37,weighted4,6679.7559
2015-01-04,38,weighted4,6757.7899
2015-01-04,39,weighted4,6855.0086
2015-01-04,40,weighted4,6894.0360
2015-01-04,41,weighted4,6953.9893
2015-01-04,42,weighted4,7018.7493
2015-01-04,43,weighted4,7063.8953
2015-01-04,44,weighted4,7084.0933
2015-01-04,45,weighted4,7100.4124
2015-01-04,46,weighted4,7012.8100
2015-01-04,47,weighted4,6763.3749
2015-01-04,48,weighted4,6133.7756
2015-01-04,49,weighted4,5656.7349
2015-01-04,50,weighted4,5608.5466
2015-01-04,51,weighted4,5592.6410
2015-01-04,52,weighted4,5575.9047
2015-01-04,53,weighted4,5661.7587
2015-01-04,54,weighted4,5896.5320
2015-01-04,55,weighted4,6329.4406
2015-01-04,56,weighted4,6422.9031
2015-01-04,57,weighted4,6483.0797
2015-01-04,58,weighted4,6515.2212
2015-01-04,59,weighted4,6515.1154
2015-01-04,60,weighted4,6535.9039
2015-01-04,61,weighted4,6559.0364
2015-01-04,62,weighted4,6587.2573
2015-01-04,63,weighted4,6646.3056
2015-01-04,64,weighted4,6702.6799
2015-01-04,65,weighted4,6769.2527
2015-01-04,66,weighted4,6815.0988
2015-01-04,67,weighted4,6840.7757
2015-01-04,68,weighted4,6780.9584
2015-01-04,69,weighted4,6754.6816
2015-01-04,70,weighted4,6535.4686
2015-01-04,71,weighted4,6392.8497
2015-01-04,72,weighted4,6439.7635
2015-01-04,73,weighted4,6504.0818
2015-01-04,74,weighted4,6528.3161
2015-01-04,75,weighted4,6537.7600
2015-01-04,76,weighted4,6474.2353
2015-01-04,77,weighted4,6441.8798
2015-01-04,78,weighted4,6399.6605
2015-01-04,79,weighted4,6343.4927
2015-01-04,80,weighted4,6296.8429
2015-01-04,81,weighted4,6331.5803
2015-01-04,82,weighted4,6365.7596
2015-01-04,83,weighted4,6342.6023
2015-01-04,84,weighted4,6327.8380
2015-01-04,85,weighted4,6313.7170
2015-01-04,86,weighted4,6257.5511
2015-01-04,87,weighted4,6162.2609
2015-01-04,88,weighted4,6061.6219
2015-01-04,89,weighted4,5957.3547
2015-01-04,90,weighted4,5794.3936
2015-01-04,91,weighted4,5616.6660
2015-01-04,92,weighted4,5429.9979
2015-01-04,93,weighted4,5234.1175
2015-01-04,94,weighted4,5025.7100
2015-01-04,95,weighted4,4872.7704
2015-01-05,0,weighted4,4740.9890
2015-01-05,1,weighted4,4657.8846
2015-01-05,2,weighted4,4584.4144
2015-01-05,3,weighted4,4528.5178
2015-01-05,4,weighted4,4466.2260
2015-01-05,5,weighted4,4416.5125
2015-01-05,6,weighted4,4382.9826
2015-01-05,7,weighted4,4345.4265
2015-01-05,8,weighted4,4309.7331
2015-01-05,9,weighted4,4278.4058
2015-01-05,10,weighted4,4244.6399
2015-01-05,11,weighted4,4210.1533
2015-01-05,12,weighted4,4161.2011
2015-01-05,13,weighted4,4150.8966
2015-01-05,14,weighted4,4131.9721
2015-01-05,15,weighted4,4118.8530
2015-01-05,16,weighted4,4110.5133
2015-01-05,17,weighted4,4100.6556
2015-01-05,18,weighted4,4097.5709
2015-01-05,19,weighted4,4092.0804
2015-01-05,20,weighted4,4092.8730
2015-01-05,21,weighted4,4117.2665
2015-01-05,22,weighted4,4137.6545
2015-01-05,23,weighted4,4183.6638
